battery_option_mah,node_id,max_battery_joules,initial_battery_joules,wake_threshold_joules,sleep_threshold_joules,avg_charging_mw,avg_consumption_mw,avg_net_power_mw,min_battery_pct,max_battery_pct,final_battery_pct,final_battery_joules,deep_sleep_pct,active_pct,depleted_once,revival_count,revived_once,first_death_time_ms,first_death_day,first_revival_time_ms,first_revival_day
50,0,594.0,297.0,148.5,118.80000000000001,977.4792971106417,222.54508578922406,754.93421136132,19.639421131881633,100.0,19.639421131881633,116.6581615233769,48.827058328800206,51.172941671199794,True,29,True,44270000.0,0.5123842592592592,86458000.0,1.0006712962962963
50,1,594.0,297.0,148.5,118.80000000000001,278.91104222155263,222.54508578922406,56.36595644115774,19.639421131881633,100.0,19.639421131881633,116.6581615233769,48.827058328800206,51.172941671199794,True,29,True,44270000.0,0.5123842592592592,86458000.0,1.0006712962962963
50,2,594.0,297.0,148.5,118.80000000000001,751.0664863462497,222.54508578922406,528.5214005808448,19.639421131881633,100.0,19.639421131881633,116.6581615233769,48.827058328800206,51.172941671199794,True,29,True,44270000.0,0.5123842592592592,86458000.0,1.0006712962962963
50,3,594.0,297.0,148.5,118.80000000000001,936.887159122404,222.54508578922406,714.3420733714279,19.639421131881633,100.0,19.639421131881633,116.6581615233769,48.827058328800206,51.172941671199794,True,29,True,44270000.0,0.5123842592592592,86458000.0,1.0006712962962963
50,4,594.0,297.0,148.5,118.80000000000001,986.3765360173701,222.54508578922406,763.8314502684879,19.639421131881633,100.0,19.639421131881633,116.6581615233769,48.827058328800206,51.172941671199794,True,29,True,44270000.0,0.5123842592592592,86458000.0,1.0006712962962963
50,5,594.0,297.0,148.5,118.80000000000001,696.0894136304917,222.54508578922406,473.5443278583326,19.639421131881633,100.0,19.639421131881633,116.6581615233769,48.827058328800206,51.172941671199794,True,29,True,44270000.0,0.5123842592592592,86458000.0,1.0006712962962963
50,6,594.0,297.0,148.5,118.80000000000001,485.01481178366174,222.54508578922406,262.46972600935504,19.639421131881633,100.0,19.639421131881633,116.6581615233769,48.827058328800206,51.172941671199794,True,29,True,44270000.0,0.5123842592592592,86458000.0,1.0006712962962963
50,7,594.0,297.0,148.5,118.80000000000001,278.91104222155263,222.54508578922406,56.36595644115774,19.639421131881633,100.0,19.639421131881633,116.6581615233769,48.827058328800206,51.172941671199794,True,29,True,44270000.0,0.5123842592592592,86458000.0,1.0006712962962963
50,8,594.0,297.0,148.5,118.80000000000001,892.1594401887187,222.54508578922406,669.6143544346884,19.639421131881633,100.0,19.639421131881633,116.6581615233769,48.827058328800206,51.172941671199794,True,29,True,44270000.0,0.5123842592592592,86458000.0,1.0006712962962963
50,9,594.0,297.0,148.5,118.80000000000001,937.9566831816635,222.54508578922406,715.41159743076,19.639421131881633,100.0,19.639421131881633,116.6581615233769,48.827058328800206,51.172941671199794,True,29,True,44270000.0,0.5123842592592592,86458000.0,1.0006712962962963
