sender_id,receiver_id,distance_m,delivery_cnt,pdr,100pct,any_del
24,38,815.581,202,0.67333,False,True
24,39,442.202,293,0.97667,False,True
24,40,233.858,298,0.99333,False,True
24,41,615.831,260,0.86667,False,True
24,42,526.832,280,0.93333,False,True
24,43,501.334,279,0.93,False,True
24,44,429.487,291,0.97,False,True
24,45,733.005,238,0.79333,False,True
24,46,238.777,299,0.99667,False,True
24,47,911.649,165,0.55,False,True
24,48,243.799,300,1.0,True,True
24,49,589.49,253,0.84333,False,True
24,50,689.975,238,0.79333,False,True
24,51,959.072,155,0.51667,False,True
24,52,817.856,189,0.63,False,True
24,53,209.602,299,0.99667,False,True
24,54,875.283,183,0.61,False,True
24,55,240.564,298,0.99333,False,True
24,56,740.549,233,0.77667,False,True
24,57,255.775,298,0.99333,False,True
24,58,385.359,296,0.98667,False,True
24,59,547.607,276,0.92,False,True
24,60,879.409,169,0.56333,False,True
24,61,820.39,196,0.65333,False,True
24,62,661.897,256,0.85333,False,True
24,63,855.537,201,0.67,False,True
24,64,828.257,212,0.70667,False,True
24,65,266.325,296,0.98667,False,True
24,66,289.314,294,0.98,False,True
24,67,759.762,229,0.76333,False,True
24,68,764.451,228,0.76,False,True
24,69,809.202,217,0.72333,False,True
24,70,321.215,294,0.98,False,True
24,71,763.654,221,0.73667,False,True
24,72,601.765,269,0.89667,False,True
24,73,254.439,300,1.0,True,True
24,74,866.052,190,0.63333,False,True
24,75,880.141,199,0.66333,False,True
24,76,754.934,237,0.79,False,True
24,77,456.223,287,0.95667,False,True
24,78,103.908,300,1.0,True,True
24,79,681.967,247,0.82333,False,True
24,80,158.307,300,1.0,True,True
24,81,335.686,298,0.99333,False,True
24,82,703.642,219,0.73,False,True
24,83,666.68,258,0.86,False,True
24,84,382.136,293,0.97667,False,True
24,85,628.232,255,0.85,False,True
24,86,817.346,202,0.67333,False,True
24,87,214.004,299,0.99667,False,True
24,88,417.04,291,0.97,False,True
24,89,441.15,289,0.96333,False,True
24,90,598.039,263,0.87667,False,True
24,91,857.539,194,0.64667,False,True
24,92,403.61,289,0.96333,False,True
24,93,130.438,300,1.0,True,True
24,94,170.947,300,1.0,True,True
24,95,589.595,271,0.90333,False,True
24,96,476.26,288,0.96,False,True
24,97,247.833,300,1.0,True,True
24,98,472.013,284,0.94667,False,True
24,99,403.648,293,0.97667,False,True
25,0,346.897,292,0.97333,False,True
25,1,122.022,300,1.0,True,True
25,2,696.237,240,0.8,False,True
25,3,381.215,292,0.97333,False,True
25,4,191.526,300,1.0,True,True
25,5,317.267,298,0.99333,False,True
25,6,526.257,280,0.93333,False,True
25,7,415.747,293,0.97667,False,True
25,8,117.452,300,1.0,True,True
25,9,278.573,299,0.99667,False,True
25,10,427.062,294,0.98,False,True
25,11,641.459,263,0.87667,False,True
25,12,291.078,300,1.0,True,True
25,13,469.222,290,0.96667,False,True
25,14,469.182,286,0.95333,False,True
25,15,793.553,198,0.66,False,True
25,16,993.183,151,0.50333,False,True
25,17,724.333,232,0.77333,False,True
25,18,628.297,258,0.86,False,True
25,19,542.343,275,0.91667,False,True
25,20,599.051,270,0.9,False,True
25,21,184.354,300,1.0,True,True
25,22,481.156,286,0.95333,False,True
25,23,696.936,242,0.80667,False,True
25,24,676.343,244,0.81333,False,True
25,26,449.541,285,0.95,False,True
25,27,379.603,292,0.97333,False,True
25,28,305.494,298,0.99333,False,True
25,29,115.198,300,1.0,True,True
25,30,575.244,263,0.87667,False,True
25,31,413.21,289,0.96333,False,True
25,32,557.202,275,0.91667,False,True
25,33,650.003,256,0.85333,False,True
25,34,584.458,274,0.91333,False,True
25,35,798.508,199,0.66333,False,True
25,36,105.333,300,1.0,True,True
25,37,540.211,275,0.91667,False,True
25,38,322.98,297,0.99,False,True
25,39,730.425,224,0.74667,False,True
25,40,836.472,212,0.70667,False,True
25,41,558.765,277,0.92333,False,True
25,42,242.74,300,1.0,True,True
25,43,473.935,288,0.96,False,True
25,44,499.692,285,0.95,False,True
25,45,677.108,251,0.83667,False,True
25,46,620.255,271,0.90333,False,True
25,47,393.139,294,0.98,False,True
25,48,439.349,288,0.96,False,True
25,49,107.32,300,1.0,True,True
25,50,23.853,300,1.0,True,True
25,51,803.261,214,0.71333,False,True
25,52,402.822,296,0.98667,False,True
25,53,466.773,285,0.95,False,True
25,54,390.811,291,0.97,False,True
25,55,495.41,285,0.95,False,True
25,56,217.408,300,1.0,True,True
25,57,420.57,292,0.97333,False,True
25,58,816.499,220,0.73333,False,True
25,59,332.113,298,0.99333,False,True
25,60,250.562,300,1.0,True,True
25,61,153.859,300,1.0,True,True
25,62,115.971,300,1.0,True,True
25,63,617.742,252,0.84,False,True
25,64,618.586,255,0.85,False,True
25,65,438.32,289,0.96333,False,True
25,66,582.138,264,0.88,False,True
25,67,761.055,218,0.72667,False,True
25,68,707.841,225,0.75,False,True
25,69,566.37,263,0.87667,False,True
25,70,819.389,198,0.66,False,True
25,71,108.104,300,1.0,True,True
25,72,76.979,300,1.0,True,True
25,73,455.592,283,0.94333,False,True
25,74,239.285,299,0.99667,False,True
25,75,682.691,244,0.81333,False,True
25,76,578.131,265,0.88333,False,True
25,77,430.647,289,0.96333,False,True
25,78,624.724,260,0.86667,False,True
25,79,30.252,300,1.0,True,True
25,80,673.795,254,0.84667,False,True
25,81,342.497,291,0.97,False,True
25,82,478.643,284,0.94667,False,True
25,83,26.796,300,1.0,True,True
25,84,763.876,224,0.74667,False,True
25,85,781.574,226,0.75333,False,True
25,86,691.971,251,0.83667,False,True
25,87,513.986,278,0.92667,False,True
25,88,781.749,208,0.69333,False,True
25,89,493.604,283,0.94333,False,True
25,90,79.592,300,1.0,True,True
25,91,195.302,300,1.0,True,True
25,92,595.729,271,0.90333,False,True
25,93,754.27,235,0.78333,False,True
25,94,505.829,275,0.91667,False,True
25,95,121.349,300,1.0,True,True
25,96,461.481,289,0.96333,False,True
25,97,639.247,258,0.86,False,True
25,98,216.718,299,0.99667,False,True
25,99,941.889,168,0.56,False,True
26,0,346.477,297,0.99,False,True
26,1,399.438,292,0.97333,False,True
26,2,247.0,299,0.99667,False,True
26,3,211.644,299,0.99667,False,True
26,4,260.858,300,1.0,True,True
26,5,218.338,299,0.99667,False,True
26,6,332.52,298,0.99333,False,True
26,7,193.081,300,1.0,True,True
26,8,512.608,280,0.93333,False,True
26,9,194.723,299,0.99667,False,True
26,10,81.194,300,1.0,True,True
26,11,339.316,294,0.98,False,True
26,12,308.126,296,0.98667,False,True
26,13,475.899,280,0.93333,False,True
26,14,583.133,272,0.90667,False,True
26,15,396.728,295,0.98333,False,True
26,16,556.35,262,0.87333,False,True
26,17,515.484,282,0.94,False,True
26,18,264.064,300,1.0,True,True
26,19,138.16,300,1.0,True,True
26,20,603.409,253,0.84333,False,True
26,21,455.054,287,0.95667,False,True
26,22,408.81,287,0.95667,False,True
26,23,263.342,298,0.99333,False,True
26,24,256.065,299,0.99667,False,True
26,25,449.541,285,0.95,False,True
26,27,108.454,300,1.0,True,True
26,28,179.326,300,1.0,True,True
26,29,334.672,296,0.98667,False,True
26,30,409.77,292,0.97333,False,True
26,31,183.756,300,1.0,True,True
26,32,576.541,277,0.92333,False,True
26,33,539.953,270,0.9,False,True
26,34,526.845,278,0.92667,False,True
26,35,349.752,294,0.98,False,True
26,36,547.502,276,0.92,False,True
26,37,171.482,300,1.0,True,True
26,38,559.532,276,0.92,False,True
26,39,368.394,294,0.98,False,True
26,40,386.991,295,0.98333,False,True
26,41,410.669,289,0.96333,False,True
26,42,271.786,298,0.99333,False,True
26,43,281.832,295,0.98333,False,True
26,44,416.538,289,0.96333,False,True
26,45,544.015,277,0.92333,False,True
26,46,345.268,297,0.99,False,True
26,47,655.642,256,0.85333,False,True
26,48,142.402,299,0.99667,False,True
26,49,351.318,296,0.98667,False,True
26,50,458.879,282,0.94,False,True
26,51,758.967,218,0.72667,False,True
26,52,564.783,273,0.91,False,True
26,53,103.157,300,1.0,True,True
26,54,619.766,262,0.87333,False,True
26,55,53.595,300,1.0,True,True
26,56,486.108,281,0.93667,False,True
26,57,97.402,300,1.0,True,True
26,58,402.024,290,0.96667,False,True
26,59,295.14,297,0.99,False,True
26,60,630.164,252,0.84,False,True
26,61,582.148,272,0.90667,False,True
26,62,415.211,292,0.97333,False,True
26,63,629.37,261,0.87,False,True
26,64,606.256,259,0.86333,False,True
26,65,192.281,300,1.0,True,True
26,66,355.035,295,0.98333,False,True
26,67,593.126,269,0.89667,False,True
26,68,578.535,273,0.91,False,True
26,69,578.821,274,0.91333,False,True
26,70,384.392,296,0.98667,False,True
26,71,548.498,269,0.89667,False,True
26,72,381.772,296,0.98667,False,True
26,73,199.567,300,1.0,True,True
26,74,616.834,259,0.86333,False,True
26,75,664.592,251,0.83667,False,True
26,76,534.349,279,0.93,False,True
26,77,400.653,294,0.98,False,True
26,78,256.282,300,1.0,True,True
26,79,461.647,281,0.93667,False,True
26,80,224.498,300,1.0,True,True
26,81,120.849,300,1.0,True,True
26,82,467.761,289,0.96333,False,True
26,83,434.895,289,0.96333,False,True
26,84,361.96,295,0.98333,False,True
26,85,509.452,273,0.91,False,True
26,86,615.66,268,0.89333,False,True
26,87,225.313,300,1.0,True,True
26,88,389.982,297,0.99,False,True
26,89,234.398,300,1.0,True,True
26,90,376.973,294,0.98,False,True
26,91,616.533,263,0.87667,False,True
26,92,450.908,292,0.97333,False,True
26,93,307.397,298,0.99333,False,True
26,94,125.938,300,1.0,True,True
26,95,388.83,293,0.97667,False,True
26,96,253.975,299,0.99667,False,True
26,97,365.276,297,0.99,False,True
26,98,278.979,299,0.99667,False,True
26,99,504.202,291,0.97,False,True
27,0,238.695,300,1.0,True,True
27,1,309.376,299,0.99667,False,True
27,2,336.648,300,1.0,True,True
27,3,257.212,299,0.99667,False,True
27,4,208.117,300,1.0,True,True
27,5,110.346,300,1.0,True,True
27,6,257.156,298,0.99333,False,True
