sender_id,receiver_id,distance_m,delivery_cnt,pdr,100pct,any_del
27,88,409.848,299,0.99667,False,True
27,89,170.112,300,1.0,True,True
27,90,316.383,299,0.99667,False,True
27,91,529.236,290,0.96667,False,True
27,92,523.617,290,0.96667,False,True
27,93,401.479,294,0.98,False,True
27,94,228.369,300,1.0,True,True
27,95,345.281,300,1.0,True,True
27,96,172.023,300,1.0,True,True
27,97,460.2,294,0.98,False,True
27,98,255.082,300,1.0,True,True
27,99,562.648,281,0.93667,False,True
28,0,357.55,300,1.0,True,True
28,1,298.211,300,1.0,True,True
28,2,409.624,299,0.99667,False,True
28,3,101.752,300,1.0,True,True
28,4,120.211,300,1.0,True,True
28,5,229.332,300,1.0,True,True
28,6,433.367,293,0.97667,False,True
28,7,123.153,300,1.0,True,True
28,8,394.967,297,0.99,False,True
28,9,161.638,300,1.0,True,True
28,10,206.834,300,1.0,True,True
28,11,352.017,300,1.0,True,True
28,12,136.324,300,1.0,True,True
28,13,508.338,290,0.96667,False,True
28,14,583.205,279,0.93,False,True
28,15,573.494,280,0.93333,False,True
28,16,733.301,229,0.76333,False,True
28,17,637.85,268,0.89333,False,True
28,18,324.631,300,1.0,True,True
28,19,239.164,300,1.0,True,True
28,20,648.955,260,0.86667,False,True
28,21,277.118,300,1.0,True,True
28,22,466.18,294,0.98,False,True
28,23,442.421,298,0.99333,False,True
28,24,372.339,298,0.99333,False,True
28,25,305.494,300,1.0,True,True
28,26,179.326,300,1.0,True,True
28,27,181.128,300,1.0,True,True
28,29,194.866,300,1.0,True,True
28,30,339.758,300,1.0,True,True
28,31,269.541,300,1.0,True,True
28,32,614.049,280,0.93333,False,True
28,33,626.085,264,0.88,False,True
28,34,591.108,278,0.92667,False,True
28,35,518.77,290,0.96667,False,True
28,36,410.185,297,0.99,False,True
28,37,331.812,300,1.0,True,True
28,38,508.19,284,0.94667,False,True
28,39,536.564,282,0.94,False,True
28,40,552.097,285,0.95,False,True
28,41,501.062,284,0.94667,False,True
28,42,228.295,299,0.99667,False,True
28,43,373.638,299,0.99667,False,True
28,44,305.622,300,1.0,True,True
28,45,639.378,271,0.90333,False,True
28,46,338.499,299,0.99667,False,True
28,47,602.162,272,0.90667,False,True
28,48,134.359,300,1.0,True,True
28,49,229.69,300,1.0,True,True
28,50,320.801,300,1.0,True,True
28,51,831.613,171,0.57,False,True
28,52,543.766,287,0.95667,False,True
28,53,163.235,300,1.0,True,True
28,54,577.064,277,0.92333,False,True
28,55,232.83,300,1.0,True,True
28,56,412.18,298,0.99333,False,True
28,57,118.168,300,1.0,True,True
28,58,581.05,272,0.90667,False,True
28,59,308.022,300,1.0,True,True
28,60,526.867,288,0.96,False,True
28,61,454.002,294,0.98,False,True
28,62,311.574,300,1.0,True,True
28,63,673.848,256,0.85333,False,True
28,64,658.594,248,0.82667,False,True
28,65,143.238,300,1.0,True,True
28,66,316.419,300,1.0,True,True
28,67,704.291,236,0.78667,False,True
28,68,674.517,255,0.85,False,True
28,69,619.271,270,0.9,False,True
28,70,562.651,282,0.94,False,True
28,71,391.613,297,0.99,False,True
28,72,229.87,300,1.0,True,True
28,73,160.857,300,1.0,True,True
28,74,513.757,288,0.96,False,True
28,75,722.81,220,0.73333,False,True
28,76,593.677,275,0.91667,False,True
28,77,264.809,300,1.0,True,True
28,78,320.513,300,1.0,True,True
28,79,309.737,300,1.0,True,True
28,80,393.762,299,0.99667,False,True
28,81,60.004,300,1.0,True,True
28,82,506.589,293,0.97667,False,True
28,83,298.303,299,0.99667,False,True
28,84,539.226,287,0.95667,False,True
28,85,653.959,256,0.85333,False,True
28,86,693.516,236,0.78667,False,True
28,87,218.339,300,1.0,True,True
28,88,565.749,286,0.95333,False,True
28,89,350.994,298,0.99333,False,True
28,90,226.398,300,1.0,True,True
28,91,493.106,287,0.95667,False,True
28,92,374.034,295,0.98333,False,True
28,93,460.964,296,0.98667,False,True
28,94,201.392,300,1.0,True,True
28,95,220.034,300,1.0,True,True
28,96,347.827,299,0.99667,False,True
28,97,359.199,298,0.99333,False,True
28,98,103.651,300,1.0,True,True
28,99,681.113,256,0.85333,False,True
29,0,292.942,299,0.99667,False,True
29,1,122.614,300,1.0,True,True
29,2,581.169,271,0.90333,False,True
29,3,280.229,300,1.0,True,True
29,4,76.953,300,1.0,True,True
29,5,225.461,300,1.0,True,True
29,6,448.271,298,0.99333,False,True
29,7,311.608,300,1.0,True,True
29,8,201.575,300,1.0,True,True
29,9,173.608,300,1.0,True,True
29,10,316.482,300,1.0,True,True
29,11,540.785,284,0.94667,False,True
29,12,214.394,300,1.0,True,True
29,13,435.442,299,0.99667,False,True
29,14,468.284,297,0.99,False,True
29,15,688.783,252,0.84,False,True
29,16,881.784,156,0.52,False,True
29,17,653.996,251,0.83667,False,True
29,18,519.471,291,0.97,False,True
29,19,428.627,295,0.98333,False,True
29,20,574.593,284,0.94667,False,True
29,21,192.665,300,1.0,True,True
29,22,426.995,298,0.99333,False,True
29,23,585.254,275,0.91667,False,True
29,24,562.72,285,0.95,False,True
29,25,115.198,300,1.0,True,True
29,26,334.672,300,1.0,True,True
29,27,270.165,300,1.0,True,True
29,28,194.866,300,1.0,True,True
29,30,494.682,287,0.95667,False,True
29,31,315.979,300,1.0,True,True
29,32,534.295,282,0.94,False,True
29,33,598.849,281,0.93667,False,True
29,34,542.559,281,0.93667,False,True
29,35,684.04,250,0.83333,False,True
29,36,217.127,300,1.0,True,True
29,37,434.377,297,0.99,False,True
29,38,352.327,299,0.99667,False,True
29,39,630.751,261,0.87,False,True
29,40,721.663,229,0.76333,False,True
29,41,493.132,288,0.96,False,True
29,42,161.898,300,1.0,True,True
29,43,391.409,299,0.99667,False,True
29,44,431.187,297,0.99,False,True
29,45,621.804,275,0.91667,False,True
29,46,522.828,281,0.93667,False,True
29,47,438.542,298,0.99333,False,True
29,48,329.195,299,0.99667,False,True
29,49,47.959,300,1.0,True,True
29,50,127.261,300,1.0,True,True
29,51,774.784,203,0.67667,False,True
29,52,412.221,299,0.99667,False,True
29,53,353.46,297,0.99,False,True
29,54,423.477,296,0.98667,False,True
29,55,381.361,300,1.0,True,True
29,56,245.87,299,0.99667,False,True
29,57,307.129,300,1.0,True,True
29,58,708.806,220,0.73333,False,True
29,59,263.119,300,1.0,True,True
29,60,336.018,300,1.0,True,True
29,61,259.232,300,1.0,True,True
29,62,131.425,300,1.0,True,True
29,63,596.344,268,0.89333,False,True
29,64,590.694,280,0.93333,False,True
29,65,333.57,300,1.0,True,True
29,66,490.646,294,0.98,False,True
29,67,701.094,226,0.75333,False,True
29,68,654.792,255,0.85,False,True
29,69,542.134,291,0.97,False,True
29,70,707.958,240,0.8,False,True
29,71,215.647,300,1.0,True,True
29,72,52.638,300,1.0,True,True
29,73,351.182,299,0.99667,False,True
29,74,323.218,300,1.0,True,True
29,75,656.46,253,0.84333,False,True
29,76,539.414,290,0.96667,False,True
29,77,368.028,299,0.99667,False,True
29,78,515.379,289,0.96333,False,True
29,79,127.872,300,1.0,True,True
29,80,559.089,281,0.93667,False,True
29,81,227.826,300,1.0,True,True
29,82,440.797,299,0.99667,False,True
29,83,104.035,300,1.0,True,True
29,84,657.92,245,0.81667,False,True
29,85,699.885,224,0.74667,False,True
29,86,651.132,254,0.84667,False,True
29,87,409.67,300,1.0,True,True
29,88,677.732,245,0.81667,False,True
29,89,400.616,299,0.99667,False,True
29,90,46.901,300,1.0,True,True
29,91,298.25,300,1.0,True,True
29,92,520.595,284,0.94667,False,True
29,93,639.074,260,0.86667,False,True
29,94,392.819,295,0.98333,False,True
29,95,98.801,300,1.0,True,True
29,96,374.563,298,0.99333,False,True
29,97,542.694,284,0.94667,False,True
29,98,122.074,300,1.0,True,True
29,99,830.211,189,0.63,False,True
30,0,695.367,231,0.77,False,True
30,1,615.345,265,0.88333,False,True
30,2,487.797,290,0.96667,False,True
30,3,238.804,300,1.0,True,True
30,4,439.309,294,0.98,False,True
30,5,562.935,279,0.93,False,True
30,6,737.606,215,0.71667,False,True
30,7,231.137,299,0.99667,False,True
30,8,687.613,247,0.82333,False,True
30,9,499.39,289,0.96333,False,True
30,10,483.408,292,0.97333,False,True
30,11,170.809,300,1.0,True,True
30,12,284.62,300,1.0,True,True
30,13,844.359,179,0.59667,False,True
30,14,922.946,148,0.49333,False,True
30,15,749.966,226,0.75333,False,True
30,16,816.097,195,0.65,False,True
30,17,925.223,138,0.46,False,True
30,18,255.815,300,1.0,True,True
30,19,320.837,300,1.0,True,True
30,20,983.037,112,0.37333,False,True
30,21,436.787,296,0.98667,False,True
30,22,794.103,200,0.66667,False,True
30,23,590.985,266,0.88667,False,True
30,24,365.666,300,1.0,True,True
30,25,575.244,278,0.92667,False,True
30,26,409.77,297,0.99,False,True
30,27,484.444,292,0.97333,False,True
30,28,339.758,299,0.99667,False,True
30,29,494.682,294,0.98,False,True
30,31,577.066,271,0.90333,False,True
30,32,949.914,124,0.41333,False,True
30,33,942.256,126,0.42,False,True
30,34,918.049,154,0.51333,False,True
30,35,588.19,273,0.91,False,True
30,36,674.532,249,0.83,False,True
30,37,575.979,274,0.91333,False,True
30,38,839.274,171,0.57,False,True
30,39,751.497,204,0.68,False,True
30,40,599.061,279,0.93,False,True
30,41,813.222,193,0.64333,False,True
30,42,567.943,289,0.96333,False,True
30,43,682.378,248,0.82667,False,True
30,44,97.732,300,1.0,True,True
30,45,949.689,123,0.41,False,True
30,46,133.516,300,1.0,True,True
30,47,930.068,134,0.44667,False,True
30,48,269.063,300,1.0,True,True
30,49,540.435,284,0.94667,False,True
30,50,597.234,272,0.90667,False,True
30,52,881.967,156,0.52,False,True
30,53,308.409,300,1.0,True,True
30,54,909.65,129,0.43,False,True
30,55,445.425,297,0.99,False,True
30,56,736.991,217,0.72333,False,True
30,57,318.063,300,1.0,True,True
30,58,733.157,222,0.74,False,True
30,59,644.478,266,0.88667,False,True
30,60,823.674,197,0.65667,False,True
30,61,727.267,228,0.76,False,True
30,62,625.644,262,0.87333,False,True
30,64,990.676,119,0.39667,False,True
30,65,222.569,300,1.0,True,True
30,66,76.434,300,1.0,True,True
30,68,984.631,113,0.37667,False,True
30,69,954.472,120,0.4,False,True
30,70,679.39,246,0.82,False,True
30,71,618.15,266,0.88667,False,True
30,72,503.188,295,0.98333,False,True
30,73,211.647,300,1.0,True,True
30,74,811.623,186,0.62,False,True
30,76,922.64,141,0.47,False,True
30,77,164.359,300,1.0,True,True
30,78,261.841,300,1.0,True,True
30,79,563.98,277,0.92333,False,True
30,80,498.24,295,0.98333,False,True
30,81,364.841,297,0.99,False,True
30,82,841.071,186,0.62,False,True
30,83,580.736,282,0.94,False,True
30,84,715.222,233,0.77667,False,True
30,85,913.452,153,0.51,False,True
30,87,190.919,300,1.0,True,True
30,88,749.052,229,0.76333,False,True
30,89,642.018,262,0.87333,False,True
30,90,502.955,291,0.97,False,True
30,91,769.158,209,0.69667,False,True
30,92,41.908,300,1.0,True,True
30,93,496.097,288,0.96,False,True
30,94,301.224,300,1.0,True,True
30,95,455.361,296,0.98667,False,True
30,96,654.528,254,0.84667,False,True
30,97,134.963,300,1.0,True,True
30,98,372.722,300,1.0,True,True
30,99,769.132,209,0.69667,False,True
31,0,179.305,300,1.0,True,True
31,1,319.906,300,1.0,True,True
31,2,368.275,297,0.99,False,True
31,3,350.219,298,0.99333,False,True
31,4,269.546,300,1.0,True,True
31,5,97.203,300,1.0,True,True
31,6,164.539,300,1.0,True,True
31,7,347.229,300,1.0,True,True
31,8,433.962,299,0.99667,False,True
31,9,144.758,300,1.0,True,True
31,10,102.659,300,1.0,True,True
31,11,522.578,292,0.97333,False,True
31,12,401.705,299,0.99667,False,True
31,13,293.745,300,1.0,True,True
31,14,408.044,299,0.99667,False,True
31,15,383.714,299,0.99667,False,True
31,16,600.543,274,0.91333,False,True
31,17,368.577,299,0.99667,False,True
31,18,446.77,297,0.99,False,True
31,19,319.962,300,1.0,True,True
31,20,419.675,296,0.98667,False,True
31,21,491.64,293,0.97667,False,True
31,22,225.129,300,1.0,True,True
31,23,315.916,299,0.99667,False,True
31,24,422.929,296,0.98667,False,True
31,25,413.21,296,0.98667,False,True
31,26,183.756,300,1.0,True,True
31,27,93.24,300,1.0,True,True
31,28,269.541,300,1.0,True,True
31,29,315.979,298,0.99333,False,True
31,30,577.066,277,0.92333,False,True
31,32,393.021,298,0.99333,False,True
31,33,365.303,300,1.0,True,True
31,34,344.77,300,1.0,True,True
31,35,442.724,296,0.98667,False,True
31,36,489.945,293,0.97667,False,True
31,37,139.964,300,1.0,True,True
31,38,414.239,293,0.97667,False,True
31,39,317.216,300,1.0,True,True
31,40,486.242,290,0.96667,False,True
31,41,236.709,300,1.0,True,True
31,42,174.608,300,1.0,True,True
31,43,106.144,300,1.0,True,True
31,44,565.236,287,0.95667,False,True
31,45,374.428,299,0.99667,False,True
31,46,526.643,289,0.96333,False,True
31,47,506.772,293,0.97667,False,True
31,48,310.059,300,1.0,True,True
31,49,306.13,300,1.0,True,True
31,50,412.871,299,0.99667,False,True
31,51,580.468,279,0.93,False,True
31,52,399.946,297,0.99,False,True
31,53,282.889,300,1.0,True,True
31,54,465.299,297,0.99,False,True
31,55,182.574,300,1.0,True,True
31,56,365.773,299,0.99667,False,True
31,57,260.521,300,1.0,True,True
31,58,412.473,300,1.0,True,True
31,59,135.747,300,1.0,True,True
31,60,525.303,286,0.95333,False,True
31,61,509.336,284,0.94667,False,True
31,62,335.177,300,1.0,True,True
31,63,445.634,295,0.98333,False,True
31,64,422.898,299,0.99667,False,True
31,65,354.519,299,0.99667,False,True
31,66,530.47,282,0.94,False,True
31,67,435.352,293,0.97667,False,True
31,68,409.587,298,0.99333,False,True
31,69,395.14,297,0.99,False,True
31,70,430.977,296,0.98667,False,True
31,71,521.249,282,0.94,False,True
31,72,368.497,299,0.99667,False,True
31,73,366.36,299,0.99667,False,True
31,74,512.672,288,0.96,False,True
31,75,482.184,289,0.96333,False,True
31,76,351.492,299,0.99667,False,True
31,77,532.524,288,0.96,False,True
31,78,438.744,296,0.98667,False,True
31,79,435.464,296,0.98667,False,True
31,80,335.112,300,1.0,True,True
31,81,221.028,300,1.0,True,True
31,82,284.713,300,1.0,True,True
31,83,390.563,296,0.98667,False,True
31,84,356.417,300,1.0,True,True
31,85,393.269,298,0.99333,False,True
31,86,438.128,299,0.99667,False,True
31,87,402.916,299,0.99667,False,True
31,88,370.978,298,0.99333,False,True
31,89,86.834,300,1.0,True,True
31,90,362.7,299,0.99667,False,True
31,91,535.126,292,0.97333,False,True
31,92,616.491,261,0.87,False,True
31,93,435.664,295,0.98333,False,True
31,94,309.542,300,1.0,True,True
31,95,403.931,299,0.99667,False,True
31,96,79.027,300,1.0,True,True
31,97,547.04,279,0.93,False,True
31,98,330.157,299,0.99667,False,True
31,99,551.76,287,0.95667,False,True
32,0,257.163,300,1.0,True,True
32,1,437.782,294,0.98,False,True
32,2,729.45,214,0.71333,False,True
32,3,712.053,243,0.81,False,True
32,4,545.041,282,0.94,False,True
32,5,386.979,299,0.99667,False,True
32,6,282.634,300,1.0,True,True
32,7,719.902,213,0.71,False,True
32,8,485.524,297,0.99,False,True
32,9,452.412,295,0.98333,False,True
32,10,495.637,293,0.97667,False,True
32,11,913.974,136,0.45333,False,True
32,12,717.989,245,0.81667,False,True
32,13,105.723,300,1.0,True,True
32,14,124.28,300,1.0,True,True
32,15,608.546,271,0.90333,False,True
32,16,850.325,167,0.55667,False,True
32,17,312.496,300,1.0,True,True
32,18,839.746,176,0.58667,False,True
32,19,712.88,250,0.83333,False,True
32,20,42.006,300,1.0,True,True
32,21,721.302,224,0.74667,False,True
32,22,170.485,300,1.0,True,True
32,23,635.645,255,0.85,False,True
32,24,808.633,196,0.65333,False,True
32,25,557.202,286,0.95333,False,True
32,26,576.541,282,0.94,False,True
32,27,476.127,294,0.98,False,True
32,28,614.049,273,0.91,False,True
32,29,534.295,282,0.94,False,True
32,30,949.914,110,0.36667,False,True
32,31,393.021,297,0.99,False,True
32,33,170.632,300,1.0,True,True
32,34,96.921,300,1.0,True,True
32,35,771.92,188,0.62667,False,True
32,36,561.931,283,0.94333,False,True
32,37,480.782,291,0.97,False,True
32,38,286.363,300,1.0,True,True
32,39,517.253,292,0.97333,False,True
32,40,815.664,209,0.69667,False,True
32,41,216.747,300,1.0,True,True
32,42,395.112,300,1.0,True,True
32,43,307.756,300,1.0,True,True
32,44,918.722,128,0.42667,False,True
32,45,206.362,300,1.0,True,True
32,46,915.539,148,0.49333,False,True
32,47,312.625,300,1.0,True,True
32,48,693.219,243,0.81,False,True
32,49,492.04,295,0.98333,False,True
32,50,539.924,280,0.93333,False,True
32,51,246.328,300,1.0,True,True
32,52,192.202,300,1.0,True,True
32,53,673.05,252,0.84,False,True
32,54,267.009,300,1.0,True,True
32,55,572.237,279,0.93,False,True
32,56,355.465,300,1.0,True,True
32,57,644.711,261,0.87,False,True
32,58,658.738,249,0.83,False,True
32,59,306.083,300,1.0,True,True
32,60,470.391,296,0.98667,False,True
32,61,540.849,291,0.97,False,True
32,62,441.483,294,0.98,False,True
32,63,62.07,300,1.0,True,True
32,64,64.426,300,1.0,True,True
32,65,731.977,217,0.72333,False,True
32,66,912.896,155,0.51667,False,True
32,67,286.647,300,1.0,True,True
32,68,217.076,300,1.0,True,True
32,69,10.728,300,1.0,True,True
32,70,715.465,226,0.75333,False,True
32,71,641.027,253,0.84333,False,True
32,72,568.858,280,0.93333,False,True
32,73,746.236,221,0.73667,False,True
32,74,464.87,297,0.99,False,True
32,75,125.641,300,1.0,True,True
32,76,79.717,300,1.0,True,True
32,77,870.339,163,0.54333,False,True
32,78,831.677,166,0.55333,False,True
32,79,587.451,277,0.92333,False,True
32,80,693.659,246,0.82,False,True
32,81,585.403,277,0.92333,False,True
32,82,109.657,300,1.0,True,True
32,83,531.183,291,0.97,False,True
32,84,601.5,272,0.90667,False,True
32,85,416.897,299,0.99667,False,True
32,86,159.915,300,1.0,True,True
32,87,789.537,195,0.65,False,True
32,88,592.447,270,0.9,False,True
32,89,369.7,298,0.99333,False,True
32,90,564.231,275,0.91667,False,True
32,91,536.856,281,0.93667,False,True
32,92,986.378,97,0.32333,False,True
32,93,795.135,193,0.64333,False,True
32,94,701.905,240,0.8,False,True
32,95,629.884,261,0.87,False,True
32,96,332.373,300,1.0,True,True
32,97,936.296,128,0.42667,False,True
32,98,623.433,268,0.89333,False,True
32,99,813.874,183,0.61,False,True
33,0,306.782,299,0.99667,False,True
33,1,528.212,282,0.94,False,True
33,2,638.623,261,0.87,False,True
33,3,713.909,224,0.74667,False,True
33,4,587.565,270,0.9,False,True
33,5,401.579,298,0.99333,False,True
33,6,207.755,300,1.0,True,True
33,7,712.485,239,0.79667,False,True
33,8,602.086,276,0.92,False,True
33,9,472.428,294,0.98,False,True
33,10,461.087,295,0.98333,False,True
33,11,876.365,164,0.54667,False,True
33,12,748.721,228,0.76,False,True
33,13,193.257,300,1.0,True,True
33,14,288.654,300,1.0,True,True
33,15,468.938,295,0.98333,False,True
33,16,705.433,239,0.79667,False,True
33,17,144.117,300,1.0,True,True
33,18,790.086,201,0.67,False,True
33,19,665.527,252,0.84,False,True
33,20,153.291,300,1.0,True,True
33,21,791.513,206,0.68667,False,True
33,22,171.856,300,1.0,True,True
33,23,528.166,291,0.97,False,True
33,24,738.49,232,0.77333,False,True
33,25,650.003,260,0.86667,False,True
33,26,539.953,285,0.95,False,True
33,27,458.342,295,0.98333,False,True
33,28,626.085,262,0.87333,False,True
33,29,598.849,272,0.90667,False,True
33,30,942.256,141,0.47,False,True
33,31,365.303,300,1.0,True,True
33,32,170.632,300,1.0,True,True
33,34,80.317,300,1.0,True,True
33,35,660.042,260,0.86667,False,True
33,36,677.739,249,0.83,False,True
33,37,403.729,299,0.99667,False,True
33,38,432.881,300,1.0,True,True
33,39,379.773,299,0.99667,False,True
33,40,701.872,238,0.79333,False,True
33,41,129.409,300,1.0,True,True
33,42,440.237,300,1.0,True,True
33,43,259.974,300,1.0,True,True
33,44,928.42,125,0.41667,False,True
33,45,36.037,300,1.0,True,True
33,46,884.858,156,0.52,False,True
33,47,475.957,289,0.96333,False,True
33,48,674.342,248,0.82667,False,True
33,49,564.745,277,0.92333,False,True
33,50,637.111,261,0.87,False,True
33,51,221.243,300,1.0,True,True
33,52,347.07,300,1.0,True,True
33,53,642.748,264,0.88,False,True
33,54,428.183,298,0.99333,False,True
33,55,520.068,289,0.96333,False,True
33,56,476.746,290,0.96667,False,True
33,57,624.872,261,0.87,False,True
33,58,521.788,284,0.94667,False,True
33,59,338.101,300,1.0,True,True
33,60,614.454,272,0.90667,False,True
33,61,666.953,251,0.83667,False,True
33,62,536.303,291,0.97,False,True
33,63,168.56,300,1.0,True,True
33,64,133.615,300,1.0,True,True
33,65,719.687,223,0.74333,False,True
33,66,893.611,137,0.45667,False,True
33,67,122.112,300,1.0,True,True
33,68,58.32,300,1.0,True,True
33,69,161.695,300,1.0,True,True
33,70,587.715,263,0.87667,False,True
33,71,746.489,215,0.71667,False,True
33,72,642.676,268,0.89333,False,True
33,73,731.146,219,0.73,False,True
33,74,606.908,267,0.89,False,True
33,75,155.336,300,1.0,True,True
33,76,95.594,300,1.0,True,True
33,77,890.818,164,0.54667,False,True
33,78,781.448,211,0.70333,False,True
33,79,679.523,250,0.83333,False,True
33,80,603.097,273,0.91,False,True
33,81,583.803,280,0.93333,False,True
33,82,178.59,300,1.0,True,True
33,83,623.207,263,0.87667,False,True
33,84,468.689,299,0.99667,False,True
33,85,250.651,300,1.0,True,True
33,86,78.948,300,1.0,True,True
33,87,764.606,209,0.69667,False,True
33,88,453.224,293,0.97667,False,True
33,89,306.995,300,1.0,True,True
33,90,637.3,265,0.88333,False,True
33,91,670.672,252,0.84,False,True
33,92,981.787,109,0.36333,False,True
33,93,699.901,246,0.82,False,True
33,94,663.964,260,0.86667,False,True
33,95,697.649,244,0.81333,False,True
33,96,287.913,299,0.99667,False,True
33,97,904.575,140,0.46667,False,True
33,98,662.472,258,0.86,False,True
33,99,673.883,245,0.81667,False,True
34,0,250.269,299,0.99667,False,True
34,1,462.467,296,0.98667,False,True
34,2,655.47,251,0.83667,False,True
34,3,684.157,242,0.80667,False,True
34,4,539.521,292,0.97333,False,True
34,5,362.157,300,1.0,True,True
34,6,207.789,300,1.0,True,True
34,7,686.935,236,0.78667,False,True
34,8,529.32,288,0.96,False,True
34,9,432.087,299,0.99667,False,True
34,10,445.905,292,0.97333,False,True
34,11,866.126,167,0.55667,False,True
34,12,706.757,232,0.77333,False,True
34,13,117.995,300,1.0,True,True
34,14,209.215,300,1.0,True,True
34,15,516.029,288,0.96,False,True
34,16,756.858,214,0.71333,False,True
34,17,216.92,300,1.0,True,True
34,18,785.485,212,0.70667,False,True
34,19,658.999,254,0.84667,False,True
34,20,93.874,300,1.0,True,True
34,21,734.463,230,0.76667,False,True
34,22,124.934,300,1.0,True,True
34,23,554.27,277,0.92333,False,True
34,24,744.358,223,0.74333,False,True
34,25,584.458,286,0.95333,False,True
34,26,526.845,287,0.95667,False,True
34,27,434.872,296,0.98667,False,True
34,28,591.108,271,0.90333,False,True
34,29,542.559,283,0.94333,False,True
34,30,918.049,148,0.49333,False,True
34,31,344.77,300,1.0,True,True
34,32,96.921,300,1.0,True,True
34,33,80.317,300,1.0,True,True
34,35,689.505,246,0.82,False,True
34,36,605.522,269,0.89667,False,True
34,37,410.514,299,0.99667,False,True
34,38,353.331,300,1.0,True,True
34,39,424.944,297,0.99,False,True
34,40,732.666,220,0.73333,False,True
34,41,132.392,300,1.0,True,True
34,42,389.124,300,1.0,True,True
34,43,246.462,300,1.0,True,True
34,44,896.366,130,0.43333,False,True
34,45,116.043,300,1.0,True,True
34,46,871.268,151,0.50333,False,True
34,47,395.846,298,0.99333,False,True
34,48,653.862,263,0.87667,False,True
34,49,505.233,295,0.98333,False,True
34,50,570.11,283,0.94333,False,True
34,51,240.535,300,1.0,True,True
34,52,266.761,300,1.0,True,True
34,53,627.52,264,0.88,False,True
34,54,347.946,300,1.0,True,True
34,55,514.726,289,0.96333,False,True
34,56,402.018,299,0.99667,False,True
34,57,604.436,263,0.87667,False,True
34,58,567.161,276,0.92,False,True
34,59,289.571,300,1.0,True,True
34,60,535.703,287,0.95667,False,True
34,61,592.047,269,0.89667,False,True
34,62,469.276,293,0.97667,False,True
34,63,116.75,300,1.0,True,True
34,64,85.153,300,1.0,True,True
34,65,696.443,229,0.76333,False,True
34,66,874.607,155,0.51667,False,True
34,67,202.119,300,1.0,True,True
34,68,135.303,300,1.0,True,True
34,69,89.921,300,1.0,True,True
34,70,627.032,260,0.86667,False,True
34,71,677.508,238,0.79333,False,True
34,72,583.441,280,0.93333,False,True
34,73,709.288,239,0.79667,False,True
34,74,528.481,284,0.94667,False,True
34,75,137.796,300,1.0,True,True
34,76,17.21,300,1.0,True,True
34,77,853.931,167,0.55667,False,True
34,78,777.093,207,0.69,False,True
34,79,614.387,269,0.89667,False,True
34,80,619.584,272,0.90667,False,True
34,81,554.472,283,0.94333,False,True
34,82,106.107,300,1.0,True,True
34,83,557.735,277,0.92333,False,True
34,84,510.974,291,0.97,False,True
34,85,320.317,299,0.99667,False,True
34,86,108.628,300,1.0,True,True
34,87,747.628,213,0.71,False,True
34,88,499.981,289,0.96333,False,True
34,89,303.569,300,1.0,True,True
34,90,578.288,277,0.92333,False,True
34,91,594.008,272,0.90667,False,True
34,92,956.334,121,0.40333,False,True
34,93,719.597,233,0.77667,False,True
34,94,652.677,262,0.87333,False,True
34,95,640.954,254,0.84667,False,True
34,96,273.714,300,1.0,True,True
34,97,891.573,162,0.54,False,True
34,98,616.501,272,0.90667,False,True
34,99,721.759,235,0.78333,False,True
35,0,618.28,271,0.90333,False,True
35,1,737.623,230,0.76667,False,True
35,2,111.919,300,1.0,True,True
35,3,506.941,292,0.97333,False,True
35,4,610.607,265,0.88333,False,True
35,5,525.997,288,0.96,False,True
35,6,489.857,292,0.97333,False,True
35,7,471.475,291,0.97,False,True
35,8,853.262,171,0.57,False,True
35,9,530.613,288,0.96,False,True
35,10,380.222,300,1.0,True,True
35,11,429.62,295,0.98333,False,True
35,12,627.806,270,0.9,False,True
35,13,695.953,235,0.78333,False,True
35,14,826.538,175,0.58333,False,True
35,15,232.676,300,1.0,True,True
35,16,230.208,300,1.0,True,True
35,17,558.626,281,0.93667,False,True
35,18,333.001,300,1.0,True,True
35,19,303.078,299,0.99667,False,True
35,20,782.484,198,0.66,False,True
35,21,794.645,190,0.63333,False,True
35,22,610.326,262,0.87333,False,True
35,23,136.501,300,1.0,True,True
35,24,223.334,300,1.0,True,True
35,25,798.508,199,0.66333,False,True
35,26,349.752,300,1.0,True,True
35,27,428.263,296,0.98667,False,True
35,28,518.77,288,0.96,False,True
35,29,684.04,246,0.82,False,True
35,30,588.19,276,0.92,False,True
35,31,442.724,298,0.99333,False,True
35,32,771.92,222,0.74,False,True
35,33,660.042,257,0.85667,False,True
35,34,689.505,239,0.79667,False,True
35,36,894.264,135,0.45,False,True
35,37,308.427,300,1.0,True,True
35,38,856.515,171,0.57,False,True
35,39,296.349,300,1.0,True,True
35,40,44.333,300,1.0,True,True
35,41,557.683,288,0.96,False,True
35,42,597.142,278,0.92667,False,True
35,43,478.232,295,0.98333,False,True
35,44,646.436,254,0.84667,False,True
35,45,644.273,267,0.89,False,True
35,46,462.05,292,0.97333,False,True
35,47,947.694,118,0.39333,False,True
35,48,417.123,297,0.99,False,True
35,49,697.63,247,0.82333,False,True
35,50,806.75,176,0.58667,False,True
35,51,868.829,172,0.57333,False,True
35,52,833.306,171,0.57,False,True
35,53,367.978,299,0.99667,False,True
35,54,904.446,133,0.44333,False,True
35,55,303.349,300,1.0,True,True
