sender_id,receiver_id,distance_m,delivery_cnt,pdr,100pct,any_del
13,64,155.664,181,0.60333,False,True
13,69,111.148,276,0.92,False,True
13,76,109.451,280,0.93333,False,True
13,82,18.485,300,1.0,True,True
14,13,133.98,232,0.77333,False,True
14,20,160.489,171,0.57,False,True
14,32,124.28,264,0.88,False,True
14,38,169.164,158,0.52667,False,True
14,47,188.642,108,0.36,False,True
14,52,73.084,297,0.99,False,True
14,54,142.739,215,0.71667,False,True
14,63,168.662,168,0.56,False,True
14,64,185.719,133,0.44333,False,True
14,69,134.896,231,0.77,False,True
14,82,151.336,207,0.69,False,True
15,23,159.564,175,0.58333,False,True
15,39,91.3,293,0.97667,False,True
15,58,53.827,300,1.0,True,True
15,70,131.125,254,0.84667,False,True
15,84,35.452,300,1.0,True,True
15,88,16.109,300,1.0,True,True
16,70,173.838,134,0.44667,False,True
16,99,52.189,300,1.0,True,True
17,33,144.117,218,0.72667,False,True
17,41,166.507,160,0.53333,False,True
17,45,111.523,278,0.92667,False,True
17,67,88.141,296,0.98667,False,True
17,68,122.096,271,0.90333,False,True
17,85,107.025,280,0.93333,False,True
18,11,101.939,281,0.93667,False,True
18,19,126.909,251,0.83667,False,True
18,24,109.909,267,0.89,False,True
18,46,130.174,250,0.83333,False,True
18,48,190.541,103,0.34333,False,True
18,53,179.639,126,0.42,False,True
18,66,179.428,141,0.47,False,True
18,73,177.503,139,0.46333,False,True
18,78,8.861,300,1.0,True,True
18,87,124.143,264,0.88,False,True
18,94,142.977,221,0.73667,False,True
18,97,141.502,209,0.69667,False,True
19,7,168.801,155,0.51667,False,True
19,18,126.909,244,0.81333,False,True
19,24,134.094,252,0.84,False,True
19,26,138.16,228,0.76,False,True
19,48,116.895,269,0.89667,False,True
19,53,75.938,299,0.99667,False,True
19,55,145.465,197,0.65667,False,True
19,57,121.815,269,0.89667,False,True
19,65,152.144,197,0.65667,False,True
19,73,145.986,206,0.68667,False,True
19,78,118.797,267,0.89,False,True
19,80,189.674,113,0.37667,False,True
19,87,132.291,248,0.82667,False,True
19,94,39.576,300,1.0,True,True
20,13,141.976,212,0.70667,False,True
20,14,160.489,181,0.60333,False,True
20,32,42.006,300,1.0,True,True
20,33,153.291,188,0.62667,False,True
20,34,93.874,294,0.98,False,True
20,45,187.227,107,0.35667,False,True
20,63,25.965,300,1.0,True,True
20,64,25.546,300,1.0,True,True
20,69,32.749,300,1.0,True,True
20,75,83.675,298,0.99333,False,True
20,76,78.892,298,0.99333,False,True
20,82,142.371,228,0.76,False,True
20,86,126.083,261,0.87,False,True
21,12,181.899,125,0.41667,False,True
21,25,184.354,134,0.44667,False,True
21,71,185.704,119,0.39667,False,True
21,72,152.454,197,0.65667,False,True
21,79,159.477,186,0.62,False,True
21,90,157.174,183,0.61,False,True
21,95,93.867,289,0.96333,False,True
21,98,176.41,131,0.43667,False,True
22,0,135.377,238,0.79333,False,True
22,6,123.529,250,0.83333,False,True
22,13,86.732,295,0.98333,False,True
22,32,170.485,142,0.47333,False,True
22,33,171.856,137,0.45667,False,True
22,34,124.934,256,0.85333,False,True
22,41,91.955,294,0.98,False,True
22,43,137.754,238,0.79333,False,True
22,59,167.444,170,0.56667,False,True
22,69,171.397,165,0.55,False,True
22,76,128.537,245,0.81667,False,True
22,82,70.758,298,0.99333,False,True
22,96,161.902,173,0.57667,False,True
23,2,127.503,252,0.84,False,True
23,15,159.564,167,0.55667,False,True
23,35,136.501,235,0.78333,False,True
23,37,177.248,123,0.41,False,True
23,39,186.338,125,0.41667,False,True
23,40,180.61,141,0.47,False,True
23,58,145.713,209,0.69667,False,True
23,70,122.755,256,0.85333,False,True
23,80,100.206,283,0.94333,False,True
23,84,125.768,259,0.86333,False,True
23,88,160.509,183,0.61,False,True
23,93,176.558,144,0.48,False,True
24,2,134.477,243,0.81,False,True
24,18,109.909,281,0.93667,False,True
24,19,134.094,244,0.81333,False,True
24,78,103.908,285,0.95,False,True
24,80,158.307,187,0.62333,False,True
24,93,130.438,255,0.85,False,True
24,94,170.947,154,0.51333,False,True
25,1,122.022,260,0.86667,False,True
25,8,117.452,269,0.89667,False,True
25,21,184.354,125,0.41667,False,True
25,29,115.198,279,0.93,False,True
25,36,105.333,286,0.95333,False,True
25,49,107.32,280,0.93333,False,True
25,50,23.853,300,1.0,True,True
25,61,153.859,183,0.61,False,True
25,62,115.971,258,0.86,False,True
25,71,108.104,273,0.91,False,True
25,72,76.979,299,0.99667,False,True
25,79,30.252,300,1.0,True,True
25,83,26.796,300,1.0,True,True
25,90,79.592,296,0.98667,False,True
25,95,121.349,264,0.88,False,True
26,10,81.194,299,0.99667,False,True
26,19,138.16,239,0.79667,False,True
26,27,108.454,277,0.92333,False,True
26,28,179.326,119,0.39667,False,True
26,31,183.756,118,0.39333,False,True
26,37,171.482,135,0.45,False,True
26,48,142.402,226,0.75333,False,True
26,53,103.157,289,0.96333,False,True
26,55,53.595,300,1.0,True,True
26,57,97.402,284,0.94667,False,True
26,81,120.849,262,0.87333,False,True
26,94,125.938,253,0.84333,False,True
27,5,110.346,283,0.94333,False,True
27,9,103.095,289,0.96333,False,True
27,10,48.331,300,1.0,True,True
27,26,108.454,281,0.93667,False,True
27,28,181.128,126,0.42,False,True
27,31,93.24,289,0.96333,False,True
27,37,166.318,163,0.54333,False,True
27,42,171.013,151,0.50333,False,True
27,55,131.187,244,0.81333,False,True
27,57,169.756,145,0.48333,False,True
27,59,186.967,121,0.40333,False,True
27,81,128.904,234,0.78,False,True
27,89,170.112,153,0.51,False,True
27,96,172.023,148,0.49333,False,True
28,3,101.752,291,0.97,False,True
28,4,120.211,261,0.87,False,True
28,7,123.153,252,0.84,False,True
28,9,161.638,164,0.54667,False,True
28,12,136.324,222,0.74,False,True
28,26,179.326,148,0.49333,False,True
28,27,181.128,111,0.37,False,True
28,48,134.359,250,0.83333,False,True
28,53,163.235,157,0.52333,False,True
28,57,118.168,272,0.90667,False,True
28,65,143.238,211,0.70333,False,True
28,73,160.857,168,0.56,False,True
28,81,60.004,299,0.99667,False,True
28,98,103.651,278,0.92667,False,True
29,1,122.614,263,0.87667,False,True
29,4,76.953,299,0.99667,False,True
29,9,173.608,144,0.48,False,True
29,25,115.198,271,0.90333,False,True
29,42,161.898,168,0.56,False,True
29,49,47.959,300,1.0,True,True
29,50,127.261,244,0.81333,False,True
29,62,131.425,234,0.78,False,True
29,72,52.638,300,1.0,True,True
29,79,127.872,263,0.87667,False,True
29,83,104.035,288,0.96,False,True
29,90,46.901,300,1.0,True,True
29,95,98.801,293,0.97667,False,True
29,98,122.074,271,0.90333,False,True
30,11,170.809,146,0.48667,False,True
30,44,97.732,285,0.95,False,True
30,46,133.516,250,0.83333,False,True
30,66,76.434,299,0.99667,False,True
30,77,164.359,169,0.56333,False,True
30,92,41.908,300,1.0,True,True
30,97,134.963,235,0.78333,False,True
31,0,179.305,128,0.42667,False,True
31,5,97.203,293,0.97667,False,True
31,6,164.539,157,0.52333,False,True
31,9,144.758,223,0.74333,False,True
31,10,102.659,289,0.96333,False,True
31,26,183.756,116,0.38667,False,True
31,27,93.24,293,0.97667,False,True
31,37,139.964,227,0.75667,False,True
31,42,174.608,125,0.41667,False,True
31,43,106.144,287,0.95667,False,True
31,55,182.574,113,0.37667,False,True
31,59,135.747,230,0.76667,False,True
31,89,86.834,295,0.98333,False,True
31,96,79.027,298,0.99333,False,True
32,13,105.723,285,0.95,False,True
32,14,124.28,265,0.88333,False,True
32,20,42.006,299,0.99667,False,True
32,22,170.485,143,0.47667,False,True
32,33,170.632,155,0.51667,False,True
32,34,96.921,288,0.96,False,True
32,63,62.07,300,1.0,True,True
32,64,64.426,300,1.0,True,True
32,69,10.728,300,1.0,True,True
32,75,125.641,258,0.86,False,True
32,76,79.717,300,1.0,True,True
32,82,109.657,291,0.97,False,True
32,86,159.915,192,0.64,False,True
33,17,144.117,211,0.70333,False,True
33,20,153.291,192,0.64,False,True
33,22,171.856,141,0.47,False,True
33,32,170.632,139,0.46333,False,True
33,34,80.317,297,0.99,False,True
33,41,129.409,252,0.84,False,True
33,45,36.037,300,1.0,True,True
33,63,168.56,152,0.50667,False,True
33,64,133.615,240,0.8,False,True
33,67,122.112,256,0.85333,False,True
33,68,58.32,299,0.99667,False,True
33,69,161.695,172,0.57333,False,True
33,75,155.336,185,0.61667,False,True
33,76,95.594,293,0.97667,False,True
33,82,178.59,131,0.43667,False,True
33,86,78.948,299,0.99667,False,True
34,13,117.995,272,0.90667,False,True
34,20,93.874,292,0.97333,False,True
34,22,124.934,252,0.84,False,True
34,32,96.921,293,0.97667,False,True
34,33,80.317,299,0.99667,False,True
34,41,132.392,233,0.77667,False,True
34,45,116.043,263,0.87667,False,True
34,63,116.75,266,0.88667,False,True
34,64,85.153,299,0.99667,False,True
34,68,135.303,236,0.78667,False,True
34,69,89.921,292,0.97333,False,True
34,75,137.796,248,0.82667,False,True
34,76,17.21,300,1.0,True,True
34,82,106.107,285,0.95,False,True
34,86,108.628,282,0.94,False,True
35,2,111.919,269,0.89667,False,True
35,23,136.501,239,0.79667,False,True
35,40,44.333,300,1.0,True,True
35,58,188.397,115,0.38333,False,True
35,70,110.055,277,0.92333,False,True
35,80,125.58,257,0.85667,False,True
35,93,95.091,296,0.98667,False,True
35,99,181.352,131,0.43667,False,True
36,1,171.486,153,0.51,False,True
36,8,76.557,297,0.99,False,True
36,25,105.333,284,0.94667,False,True
36,50,89.867,297,0.99,False,True
36,60,168.017,164,0.54667,False,True
36,61,54.534,300,1.0,True,True
36,62,157.382,204,0.68,False,True
36,71,90.721,292,0.97333,False,True
36,72,182.285,130,0.43333,False,True
36,74,159.748,172,0.57333,False,True
36,79,110.641,278,0.92667,False,True
36,83,113.392,276,0.92,False,True
36,90,184.903,125,0.41667,False,True
36,91,95.887,295,0.98333,False,True
37,10,126.566,258,0.86,False,True
37,23,177.248,129,0.43,False,True
37,26,171.482,152,0.50667,False,True
37,27,166.318,162,0.54,False,True
37,31,139.964,234,0.78,False,True
37,43,175.076,142,0.47333,False,True
37,55,130.6,242,0.80667,False,True
37,89,111.879,273,0.91,False,True
37,96,154.915,186,0.62,False,True
38,14,169.164,151,0.50333,False,True
38,47,96.372,293,0.97667,False,True
38,52,96.135,291,0.97,False,True
38,54,71.151,300,1.0,True,True
38,56,108.219,280,0.93333,False,True
38,60,184.161,118,0.39333,False,True
38,74,178.525,130,0.43333,False,True
39,15,91.3,295,0.98333,False,True
39,23,186.338,118,0.39333,False,True
39,58,142.482,210,0.7,False,True
39,84,89.761,289,0.96333,False,True
39,88,75.196,297,0.99,False,True
40,2,142.474,214,0.71333,False,True
40,23,180.61,128,0.42667,False,True
40,35,44.333,300,1.0,True,True
40,70,134.81,228,0.76,False,True
40,80,162.787,152,0.50667,False,True
40,93,104.134,293,0.97667,False,True
40,99,174.018,161,0.53667,False,True
41,6,79.495,298,0.99333,False,True
41,13,167.012,172,0.57333,False,True
41,17,166.507,164,0.54667,False,True
41,22,91.955,294,0.98,False,True
41,33,129.409,245,0.81667,False,True
41,34,132.392,246,0.82,False,True
41,43,130.857,243,0.81,False,True
41,45,138.369,236,0.78667,False,True
41,68,173.546,132,0.44,False,True
41,76,145.996,206,0.68667,False,True
41,82,148.622,204,0.68,False,True
41,89,178.748,122,0.40667,False,True
41,96,158.7,177,0.59,False,True
42,0,140.091,233,0.77667,False,True
42,1,145.785,210,0.7,False,True
42,4,151.012,209,0.69667,False,True
42,5,77.475,299,0.99667,False,True
42,9,80.077,300,1.0,True,True
42,27,171.013,159,0.53,False,True
42,29,161.898,169,0.56333,False,True
42,31,174.608,146,0.48667,False,True
42,49,138.386,235,0.78333,False,True
42,59,102.302,284,0.94667,False,True
42,62,161.33,168,0.56,False,True
43,0,161.511,161,0.53667,False,True
43,5,167.636,148,0.49333,False,True
43,6,60.304,300,1.0,True,True
43,22,137.754,223,0.74333,False,True
43,31,106.144,287,0.95667,False,True
43,37,175.076,156,0.52,False,True
43,41,130.857,249,0.83,False,True
43,59,147.038,205,0.68333,False,True
43,89,63.246,300,1.0,True,True
43,96,28.0,300,1.0,True,True
44,30,97.732,287,0.95667,False,True
44,66,156.533,176,0.58667,False,True
44,77,71.672,299,0.99667,False,True
44,92,100.332,283,0.94333,False,True
45,17,111.523,275,0.91667,False,True
45,20,187.227,108,0.36,False,True
45,33,36.037,300,1.0,True,True
45,34,116.043,263,0.87667,False,True
45,41,138.369,209,0.69667,False,True
45,64,166.216,156,0.52,False,True
45,67,87.923,293,0.97667,False,True
45,68,35.191,300,1.0,True,True
45,75,179.232,134,0.44667,False,True
45,76,131.571,236,0.78667,False,True
45,86,93.893,294,0.98,False,True
46,11,37.534,300,1.0,True,True
46,18,130.174,247,0.82333,False,True
46,30,133.516,230,0.76667,False,True
46,66,60.958,300,1.0,True,True
46,73,178.942,129,0.43,False,True
46,78,137.638,228,0.76,False,True
46,87,127.01,247,0.82333,False,True
46,92,167.415,166,0.55333,False,True
46,97,21.092,300,1.0,True,True
47,14,188.642,108,0.36,False,True
47,38,96.372,291,0.97,False,True
47,52,132.76,245,0.81667,False,True
47,54,49.102,300,1.0,True,True
48,3,89.897,296,0.98667,False,True
48,7,57.349,300,1.0,True,True
48,18,190.541,112,0.37333,False,True
48,19,116.895,269,0.89667,False,True
48,26,142.402,225,0.75,False,True
48,28,134.359,251,0.83667,False,True
48,53,52.342,300,1.0,True,True
48,55,184.804,122,0.40667,False,True
48,57,49.541,300,1.0,True,True
48,65,50.401,300,1.0,True,True
48,73,57.533,300,1.0,True,True
48,78,186.222,124,0.41333,False,True
48,81,118.873,266,0.88667,False,True
48,87,97.477,291,0.97,False,True
48,94,77.416,299,0.99667,False,True
49,1,75.212,298,0.99333,False,True
49,4,109.624,280,0.93333,False,True
49,8,166.551,165,0.55,False,True
49,9,172.115,158,0.52667,False,True
49,25,107.32,274,0.91333,False,True
49,29,47.959,300,1.0,True,True
49,42,138.386,226,0.75333,False,True
49,50,110.271,275,0.91667,False,True
49,62,85.336,294,0.98,False,True
49,72,78.212,300,1.0,True,True
49,79,129.744,242,0.80667,False,True
49,83,86.607,296,0.98667,False,True
49,90,73.076,299,0.99667,False,True
49,95,137.846,229,0.76333,False,True
49,98,167.858,147,0.49,False,True
50,1,109.42,273,0.91,False,True
50,8,93.7,288,0.96,False,True
50,25,23.853,300,1.0,True,True
50,29,127.261,250,0.83333,False,True
50,36,89.867,294,0.98,False,True
50,49,110.271,279,0.93,False,True
50,61,134.54,232,0.77333,False,True
50,62,100.903,284,0.94667,False,True
50,71,112.605,276,0.92,False,True
50,72,95.938,286,0.95333,False,True
50,79,50.311,299,0.99667,False,True
50,83,24.009,300,1.0,True,True
50,90,97.615,291,0.97,False,True
50,91,175.324,144,0.48,False,True
50,95,144.492,216,0.72,False,True
51,63,187.706,117,0.39,False,True
51,64,185.024,137,0.45667,False,True
51,75,120.687,270,0.9,False,True
51,86,143.473,207,0.69,False,True
52,13,168.049,142,0.47333,False,True
52,14,73.084,299,0.99667,False,True
52,38,96.135,292,0.97333,False,True
52,47,132.76,237,0.79,False,True
52,54,83.666,298,0.99333,False,True
52,56,186.228,101,0.33667,False,True
52,82,186.504,120,0.4,False,True
53,3,140.92,214,0.71333,False,True
53,7,109.686,284,0.94667,False,True
53,10,182.13,139,0.46333,False,True
53,18,179.639,122,0.40667,False,True
53,19,75.938,299,0.99667,False,True
53,26,103.157,277,0.92333,False,True
53,28,163.235,155,0.51667,False,True
53,48,52.342,300,1.0,True,True
53,55,137.806,223,0.74333,False,True
53,57,46.346,299,0.99667,False,True
53,65,100.447,289,0.96333,False,True
53,73,102.743,286,0.95333,False,True
53,78,173.346,126,0.42,False,True
53,81,128.267,241,0.80333,False,True
53,87,122.156,260,0.86667,False,True
53,94,39.671,300,1.0,True,True
54,14,142.739,229,0.76333,False,True
54,38,71.151,300,1.0,True,True
54,47,49.102,300,1.0,True,True
54,52,83.666,295,0.98333,False,True
54,56,178.84,124,0.41333,False,True
55,10,87.702,296,0.98667,False,True
55,19,145.465,214,0.71333,False,True
55,26,53.595,300,1.0,True,True
55,27,131.187,235,0.78333,False,True
55,31,182.574,112,0.37333,False,True
55,37,130.6,249,0.83,False,True
55,48,184.804,127,0.42333,False,True
55,53,137.806,228,0.76,False,True
55,57,145.041,214,0.71333,False,True
55,80,179.855,118,0.39333,False,True
55,81,173.982,126,0.42,False,True
55,94,147.783,199,0.66333,False,True
56,1,123.265,266,0.88667,False,True
56,8,130.066,254,0.84667,False,True
56,38,108.219,275,0.91667,False,True
56,52,186.228,105,0.35,False,True
56,54,178.84,138,0.46,False,True
56,60,162.21,173,0.57667,False,True
56,61,190.219,100,0.33333,False,True
56,62,116.261,269,0.89667,False,True
56,74,150.481,199,0.66333,False,True
57,3,116.402,268,0.89333,False,True
57,7,95.698,294,0.98,False,True
57,10,165.438,182,0.60667,False,True
57,19,121.815,256,0.85333,False,True
57,26,97.402,290,0.96667,False,True
57,27,169.756,146,0.48667,False,True
57,28,118.168,264,0.88,False,True
57,48,49.541,300,1.0,True,True
57,53,46.346,300,1.0,True,True
57,55,145.041,210,0.7,False,True
57,65,96.591,291,0.97,False,True
57,73,106.444,277,0.92333,False,True
57,81,82.617,298,0.99333,False,True
57,87,144.874,208,0.69333,False,True
57,94,85.89,297,0.99,False,True
58,15,53.827,300,1.0,True,True
58,23,145.713,214,0.71333,False,True
58,35,188.397,103,0.34333,False,True
58,39,142.482,225,0.75,False,True
58,70,81.072,298,0.99333,False,True
58,84,59.659,300,1.0,True,True
58,88,68.853,300,1.0,True,True
58,99,155.362,188,0.62667,False,True
59,0,52.553,300,1.0,True,True
59,5,82.876,296,0.98667,False,True
59,9,146.405,197,0.65667,False,True
59,22,167.444,160,0.53333,False,True
59,27,186.967,117,0.39,False,True
59,31,135.747,239,0.79667,False,True
59,42,102.302,292,0.97333,False,True
59,43,147.038,204,0.68,False,True
59,89,184.778,132,0.44,False,True
59,96,142.294,205,0.68333,False,True
60,8,136.162,238,0.79333,False,True
60,36,168.017,152,0.50667,False,True
60,38,184.161,110,0.36667,False,True
60,56,162.21,178,0.59333,False,True
60,61,116.276,273,0.91,False,True
60,74,13.358,300,1.0,True,True
60,91,85.223,299,0.99667,False,True
61,1,190.334,102,0.34,False,True
61,8,75.559,298,0.99333,False,True
61,25,153.859,199,0.66333,False,True
61,36,54.534,300,1.0,True,True
61,50,134.54,232,0.77333,False,True
61,56,190.219,108,0.36,False,True
61,60,116.276,270,0.9,False,True
61,62,174.648,160,0.53333,False,True
61,71,139.601,210,0.7,False,True
61,74,109.576,280,0.93333,False,True
61,79,163.489,168,0.56,False,True
61,83,155.92,202,0.67333,False,True
61,91,41.91,300,1.0,True,True
62,1,15.975,300,1.0,True,True
62,8,100.125,291,0.97,False,True
62,25,115.971,276,0.92,False,True
62,29,131.425,240,0.8,False,True
62,36,157.382,176,0.58667,False,True
62,42,161.33,165,0.55,False,True
62,49,85.336,295,0.98333,False,True
62,50,100.903,281,0.93667,False,True
62,56,116.261,265,0.88333,False,True
62,61,174.648,146,0.48667,False,True
62,72,140.812,223,0.74333,False,True
62,79,146.198,204,0.68,False,True
62,83,89.717,298,0.99333,False,True
62,90,137.926,223,0.74333,False,True
63,13,166.055,158,0.52667,False,True
63,14,168.662,147,0.49,False,True
63,20,25.965,300,1.0,True,True
63,32,62.07,300,1.0,True,True
63,33,168.56,161,0.53667,False,True
63,34,116.75,261,0.87,False,True
63,51,187.706,100,0.33333,False,True
63,64,35.036,300,1.0,True,True
63,69,55.01,300,1.0,True,True
63,75,68.47,300,1.0,True,True
63,76,102.839,282,0.94,False,True
63,82,167.44,141,0.47,False,True
63,86,129.29,246,0.82,False,True
64,13,155.664,203,0.67667,False,True
64,14,185.719,133,0.44333,False,True
64,20,25.546,300,1.0,True,True
64,32,64.426,300,1.0,True,True
64,33,133.615,233,0.77667,False,True
64,34,85.153,294,0.98,False,True
64,45,166.216,166,0.55333,False,True
64,51,185.024,110,0.36667,False,True
64,63,35.036,300,1.0,True,True
64,68,168.385,164,0.54667,False,True
64,69,54.022,300,1.0,True,True
64,75,65.868,298,0.99333,False,True
64,76,73.324,300,1.0,True,True
64,82,153.271,204,0.68,False,True
64,86,100.687,287,0.95667,False,True
65,3,61.054,300,1.0,True,True
65,7,22.798,300,1.0,True,True
65,12,184.38,116,0.38667,False,True
65,19,152.144,198,0.66,False,True
65,28,143.238,202,0.67333,False,True
65,48,50.401,300,1.0,True,True
65,53,100.447,285,0.95,False,True
65,57,96.591,294,0.98,False,True
65,66,181.493,122,0.40667,False,True
65,73,17.69,300,1.0,True,True
65,81,148.194,203,0.67667,False,True
65,87,76.102,300,1.0,True,True
65,94,115.388,260,0.86667,False,True
66,11,98.268,290,0.96667,False,True
66,18,179.428,125,0.41667,False,True
66,30,76.434,299,0.99667,False,True
66,44,156.533,185,0.61667,False,True
66,46,60.958,299,0.99667,False,True
66,65,181.493,120,0.4,False,True
66,73,166.684,159,0.53,False,True
66,78,185.569,122,0.40667,False,True
66,87,129.875,236,0.78667,False,True
66,92,114.934,270,0.9,False,True
66,97,69.389,300,1.0,True,True
67,17,88.141,299,0.99667,False,True
67,33,122.112,259,0.86333,False,True
67,45,87.923,296,0.98667,False,True
67,68,69.625,300,1.0,True,True
67,85,176.837,139,0.46333,False,True
67,86,142.503,230,0.76667,False,True
68,17,122.096,260,0.86667,False,True
68,33,58.32,300,1.0,True,True
68,34,135.303,235,0.78333,False,True
68,41,173.546,140,0.46667,False,True
68,45,35.191,300,1.0,True,True
68,64,168.385,154,0.51333,False,True
68,67,69.625,300,1.0,True,True
68,75,167.98,164,0.54667,False,True
68,76,148.753,210,0.7,False,True
68,86,79.099,300,1.0,True,True
69,13,111.148,270,0.9,False,True
69,14,134.896,237,0.79,False,True
69,20,32.749,300,1.0,True,True
69,22,171.397,141,0.47,False,True
69,32,10.728,300,1.0,True,True
69,33,161.695,161,0.53667,False,True
69,34,89.921,295,0.98333,False,True
69,63,55.01,300,1.0,True,True
69,64,54.022,300,1.0,True,True
69,75,116.321,270,0.9,False,True
69,76,72.844,299,0.99667,False,True
69,82,113.479,273,0.91,False,True
69,86,149.234,203,0.67667,False,True
70,15,131.125,237,0.79,False,True
