Time(ms),Voltage(V),Current(mA),Power(mW),Mode
27195,5.07,95.50,483.99,2
27208,5.07,98.80,500.72,2
27220,5.07,95.40,483.87,2
27232,5.07,95.90,486.02,2
27245,5.07,95.90,486.02,2
27257,5.06,96.00,486.14,2
27269,5.06,95.90,485.64,2
27282,5.07,96.50,489.06,2
27294,5.07,97.10,492.10,2
27306,5.07,96.00,486.53,2
27319,5.07,95.80,485.51,2
27331,5.07,95.60,484.50,2
27343,5.07,96.20,487.54,2
27356,5.07,96.80,490.58,2
27368,5.07,95.80,485.51,2
27380,5.07,95.70,485.01,2
27393,5.07,96.30,488.05,2
27405,5.07,95.80,485.51,2
27417,5.06,96.20,487.16,2
27430,5.07,95.60,484.50,2
27442,5.07,95.90,486.02,2
27454,5.07,93.20,472.71,2
27467,5.07,95.20,482.85,2
27479,5.07,95.30,482.98,2
27491,5.06,96.20,487.16,2
27504,5.07,95.40,483.49,2
27516,5.07,96.00,486.53,2
27528,5.07,95.80,485.51,2
27541,5.06,97.30,492.73,2
27553,5.07,95.60,484.50,2
27565,5.07,96.00,486.91,2
27578,5.07,96.10,487.03,2
27590,5.07,96.10,487.03,2
27602,5.07,96.50,489.06,2
27615,5.07,95.50,483.99,2
27627,5.07,95.90,486.02,2
27639,5.07,96.20,487.54,2
27652,5.07,95.40,483.49,2
27664,5.07,95.30,482.98,2
27676,5.06,96.00,486.14,2
27689,5.07,95.80,485.51,2
27701,5.07,95.50,483.99,2
27713,5.06,95.90,485.64,2
27726,5.06,96.10,486.65,2
27738,5.07,95.70,485.01,2
27750,5.07,95.20,482.47,2
27763,5.07,96.00,486.53,2
27775,5.07,96.10,487.03,2
27787,5.00,441.80,2210.77,6
27800,5.08,86.50,439.77,6
27812,5.06,96.70,489.69,3
27824,5.07,96.10,487.03,3
27837,5.07,95.00,481.46,3
27849,5.07,98.30,498.18,3
27861,5.07,95.70,485.01,3
27874,5.06,95.90,485.64,3
27886,5.07,96.10,487.03,3
27898,5.07,95.30,482.98,3
27911,5.06,97.70,494.75,3
27923,5.07,96.00,486.53,3
27935,5.07,95.00,481.46,3
27948,5.07,95.60,484.50,3
27960,5.07,96.00,486.91,3
27972,5.07,96.00,486.53,3
27985,5.07,96.70,490.08,3
27997,5.07,95.60,484.88,3
28009,5.07,96.20,487.54,3
28022,5.07,95.70,485.01,3
28034,5.07,95.50,483.99,3
28046,5.07,95.30,482.98,3
28059,5.06,98.70,499.82,3
28071,5.07,96.30,488.05,3
28083,5.07,95.00,481.46,3
28096,5.07,95.60,484.50,3
28108,5.07,95.80,485.51,3
28120,5.07,95.40,483.49,3
28133,5.07,96.10,487.03,3
28145,5.07,95.60,484.50,3
28157,5.07,97.00,491.60,3
28170,5.07,95.20,482.47,3
28182,5.07,95.90,486.02,3
28194,5.07,96.80,490.58,3
28207,5.07,95.70,485.01,3
28219,5.07,95.20,482.47,3
28231,5.07,95.60,484.50,3
28244,5.07,95.90,486.02,3
28256,5.07,96.00,486.53,3
28268,5.07,95.50,483.99,3
28281,5.07,95.20,482.47,3
28293,5.06,96.20,487.16,3
28305,5.06,96.40,488.17,3
28318,5.07,95.30,482.98,3
28330,5.07,95.10,481.97,3
28342,5.07,96.10,487.03,3
28355,5.07,95.90,486.02,3
28367,5.06,94.10,476.52,3
28379,5.06,96.60,489.18,3
28392,5.07,95.90,486.02,3
28404,5.07,95.10,481.97,3
28416,5.07,95.10,481.97,3
28429,5.07,95.30,482.98,3
28441,5.06,96.80,490.20,3
28453,5.07,95.50,483.99,3
28466,5.07,95.90,486.02,3
28478,5.07,95.90,486.02,3
28490,5.07,96.00,486.53,3
28503,5.07,95.20,482.47,3
28515,5.07,95.90,486.02,3
28527,5.07,96.40,488.56,3
28540,5.06,95.50,483.61,3
28552,5.07,95.10,481.97,3
28564,5.07,95.70,485.01,3
28577,5.06,95.90,485.64,3
28589,5.07,95.40,483.49,3
28601,5.07,95.50,483.99,3
28614,5.06,95.50,483.61,3
28626,5.07,97.00,491.60,3
28638,5.07,95.90,486.02,3
28651,5.07,95.20,482.47,3
28663,5.07,95.50,483.99,3
28675,5.06,96.00,486.14,3
28688,5.07,95.50,483.99,3
28700,5.07,95.50,483.99,3
28712,5.07,95.70,485.01,3
28725,5.07,95.50,483.99,3
28737,5.06,95.60,484.12,3
28749,5.06,95.30,482.60,3
28762,5.07,95.90,486.02,3
28774,5.07,95.90,486.02,3
28786,5.07,95.70,485.01,3
28799,5.07,95.00,481.46,3
28811,5.06,96.10,486.65,3
28823,5.07,95.50,483.99,3
28836,5.07,95.50,483.99,3
28848,5.07,95.50,483.99,3
28860,5.07,96.20,487.54,3
28873,5.07,95.50,483.99,3
28885,5.07,95.20,482.47,3
28897,5.07,96.10,487.03,3
28910,5.06,96.80,490.20,3
28922,5.06,95.60,484.12,3
28934,5.06,95.50,483.61,3
28947,5.06,95.70,484.62,3
28959,5.06,96.70,489.30,3
28971,5.06,95.30,482.60,3
28984,5.06,95.00,481.08,3
28996,5.06,95.60,484.12,3
29008,5.06,96.00,485.76,3
29021,5.05,96.60,488.02,3
29033,5.05,96.40,487.01,3
29045,5.05,95.60,482.97,3
29058,5.05,96.00,484.99,3
29070,5.05,96.10,485.50,3
29082,5.05,96.00,484.61,3
29095,5.05,96.70,488.14,3
29107,5.05,97.00,489.66,3
29119,5.05,95.30,481.07,3
29132,5.05,95.50,482.08,3
29144,5.04,95.50,481.70,3
29156,5.05,96.40,486.63,3
29169,5.04,95.30,480.69,3
29181,5.05,95.90,484.10,3
29193,5.04,97.50,491.01,3
29206,5.04,96.80,488.26,3
29218,5.04,96.20,485.23,3
29230,5.04,96.20,485.23,3
29243,5.04,96.40,486.24,3
29255,5.04,95.70,482.71,3
29267,5.04,95.10,479.68,3
29280,5.04,95.30,480.69,3
29292,5.04,96.20,484.85,3
29304,5.04,95.70,482.71,3
29317,5.04,95.20,479.81,3
29329,5.04,96.20,485.23,3
29341,5.04,95.70,482.71,3
29354,5.04,95.50,481.70,3
29366,5.04,95.30,480.69,3
29378,5.04,96.10,484.34,3
29391,5.04,95.60,481.82,3
29403,5.04,93.60,471.74,3
29415,5.03,95.60,481.06,3
29428,5.04,95.90,482.95,3
29440,5.04,95.80,482.45,3
29452,5.04,93.70,472.25,3
29465,5.03,96.50,485.59,3
29477,5.03,96.10,483.58,3
29489,5.04,96.10,483.96,3
29502,5.03,95.40,480.05,3
29514,5.03,96.00,483.07,3
29526,5.03,96.00,483.07,3
29540,5.04,95.50,480.94,3
29552,5.04,95.40,480.82,3
29564,5.04,95.30,480.31,3
29577,5.04,96.00,483.84,3
29589,5.04,95.90,483.34,3
29601,5.04,95.40,480.43,3
29614,5.04,95.60,481.44,3
29626,5.04,95.70,482.33,3
29638,5.04,95.60,481.82,3
29651,5.04,96.10,484.73,3
29663,5.04,95.30,479.93,3
29675,5.04,95.30,480.31,3
29688,5.04,96.50,485.97,3
29700,5.04,95.00,478.80,3
29712,5.04,96.60,486.86,3
29725,5.04,95.40,480.43,3
29737,5.04,95.90,483.34,3
29749,5.04,98.00,493.53,3
29762,5.02,95.70,480.80,3
29774,5.00,95.60,478.38,3
29786,4.97,95.60,475.32,3
29799,4.92,95.30,469.26,3
29811,4.88,95.70,467.02,3
29823,4.90,98.40,482.55,3
29836,4.93,94.90,467.67,3
29848,4.92,95.40,469.75,3
29860,4.92,95.60,470.73,3
29873,4.92,95.90,472.21,3
29885,4.92,95.20,468.76,3
29897,4.92,95.50,470.24,3
29910,4.92,99.90,491.91,3
29922,4.92,96.00,472.32,3
29934,4.92,96.20,472.92,3
29947,4.92,95.30,468.49,3
29959,4.91,95.60,469.20,3
29971,4.86,97.70,474.82,3
29984,4.84,95.10,460.66,3
29996,4.85,95.70,463.95,3
30008,4.86,95.10,461.81,3
30021,4.86,95.90,465.69,3
30033,4.85,95.70,464.34,3
30045,4.87,96.70,470.74,3
30058,4.90,95.60,468.06,3
30070,4.90,95.50,467.57,3
30082,4.90,95.10,465.99,3
30095,4.89,95.40,466.70,3
30107,4.90,95.30,466.59,3
30119,4.89,96.00,469.63,3
30132,4.90,95.10,466.37,3
30144,4.90,95.90,469.53,3
30156,4.89,98.70,482.84,3
30169,4.90,95.00,465.12,3
30181,4.87,96.10,468.20,3
30193,4.86,95.40,464.03,3
30206,4.87,99.40,484.28,6
30218,4.85,83.20,403.69,6
30230,5.01,95.30,477.64,6
30243,5.01,96.60,483.77,4
30255,5.00,96.10,480.12,4
30267,5.00,95.30,476.12,4
30280,5.00,96.20,480.62,4
30292,4.99,96.50,481.73,4
30304,4.99,97.20,485.22,4
30317,5.00,95.50,477.50,4
30329,5.00,95.30,476.12,4
30341,5.00,95.90,479.50,4
30353,5.00,96.10,480.12,4
30366,5.00,95.60,478.00,4
30378,5.00,96.30,481.50,4
30390,5.00,95.90,479.88,4
30403,5.01,95.60,479.15,4
30415,5.01,95.80,480.15,4
30427,5.00,97.10,485.89,4
30440,5.01,96.70,484.27,4
30452,5.01,95.50,478.26,4
30464,5.01,95.80,479.77,4
30477,5.01,95.90,480.27,4
30489,5.01,96.20,481.77,4
30501,5.01,95.50,478.65,4
30514,5.01,95.60,479.15,4
30526,5.01,96.10,481.65,4
30538,5.01,96.80,485.16,4
30551,5.02,95.70,480.03,4
30563,5.02,95.60,479.53,4
30575,5.02,95.50,479.03,4
30588,5.01,96.20,482.15,4
30600,5.01,95.30,477.64,4
30612,5.01,97.00,486.16,4
30625,5.02,96.00,481.54,4
30637,5.01,95.90,480.65,4
30649,5.01,95.50,478.26,4
30662,5.00,96.50,482.89,4
30674,5.00,96.20,481.38,4
30686,5.01,95.80,479.77,4
30699,5.01,95.80,479.77,4
30711,5.00,96.20,481.38,4
30723,5.00,95.90,479.50,4
30735,5.00,96.70,483.50,4
30748,5.00,95.60,478.00,4
30760,5.01,96.20,481.77,4
30772,5.00,95.90,479.88,4
30785,5.01,95.70,479.27,4
30797,5.01,95.90,480.65,4
30809,5.02,95.90,481.03,4
30822,5.02,95.80,480.53,4
30834,5.02,98.40,493.97,4
30846,5.02,96.30,483.43,4
30859,5.02,95.80,480.92,4
30871,5.02,96.20,482.92,4
30883,5.02,95.70,480.80,4
30896,5.02,96.20,482.54,4
30908,5.02,95.70,480.41,4
30920,5.02,97.30,488.06,4
30933,5.02,95.70,480.03,4
30945,5.02,96.20,482.54,4
30957,5.02,95.70,480.41,4
30970,5.02,95.70,480.41,4
30982,5.02,96.20,482.54,4
30994,5.02,96.10,482.42,4
31007,5.02,95.80,480.92,4
31019,5.02,95.50,479.03,4
31031,5.02,95.90,481.03,4
31044,5.02,95.80,480.92,4
31056,5.02,95.70,480.03,4
31068,5.02,96.40,483.93,4
31081,5.02,95.50,479.03,4
31093,5.02,95.80,480.92,4
31105,5.02,96.00,481.54,4
31118,5.02,95.50,479.41,4
31130,5.02,95.70,480.03,4
31142,5.02,96.80,485.55,4
31155,5.02,96.70,485.43,4
31167,5.02,95.70,480.41,4
31179,5.02,96.90,486.05,4
31192,5.02,95.60,479.91,4
31204,5.02,96.00,481.92,4
31216,5.02,95.30,478.41,4
31229,5.02,96.50,484.43,4
31241,5.02,95.90,481.03,4
31253,5.02,97.30,488.45,4
31266,5.02,96.30,483.43,4
31278,5.02,95.70,480.03,4
31290,5.02,96.60,484.55,4
31303,5.02,96.60,484.55,4
31315,5.02,95.40,478.91,4
31327,5.02,96.10,482.42,4
31340,5.02,96.00,481.54,4
31352,5.02,95.90,481.03,4
31364,5.02,95.70,480.03,4
31377,5.02,96.90,486.05,4
31389,5.02,96.00,481.92,4
31401,5.02,95.80,480.92,4
31414,5.02,95.30,478.02,4
31426,5.02,96.10,482.42,4
31438,5.02,96.20,482.54,4
31451,5.02,96.40,483.54,4
31463,5.02,96.90,486.05,4
31475,5.02,95.90,481.42,4
31488,5.02,95.80,480.92,4
31500,5.02,95.80,480.53,4
31512,5.02,97.40,488.56,4
31525,5.02,95.90,481.42,4
31537,5.02,96.00,481.54,4
31549,5.02,95.40,478.91,4
31562,5.02,97.30,488.06,4
31574,5.02,96.40,483.54,4
31586,5.02,95.70,480.03,4
31599,5.02,96.00,481.92,4
31611,5.02,96.30,483.04,4
31623,5.02,95.80,480.92,4
31636,5.02,96.70,485.05,4
31648,5.02,95.70,480.03,4
31660,5.02,96.40,483.54,4
31673,5.02,99.40,498.59,4
31685,5.02,96.60,484.93,4
31697,5.02,96.20,482.92,4
31710,5.02,96.00,481.92,4
31722,5.02,95.90,481.42,4
31734,5.02,95.90,481.42,4
31747,5.02,96.20,482.54,4
31759,5.02,97.30,488.45,4
31771,5.02,96.30,483.43,4
31784,5.02,95.70,480.41,4
31796,5.02,95.90,481.42,4
31808,5.02,98.80,495.58,4
31821,5.02,95.70,480.03,4
31833,5.02,95.30,478.41,4
31845,5.02,95.90,481.42,4
31858,5.02,96.00,481.92,4
31870,5.02,96.00,481.54,4
31882,5.01,98.40,493.18,4
31895,5.02,95.60,479.91,4
31907,5.02,96.00,481.92,4
31919,5.02,95.60,479.91,4
31932,5.02,95.50,479.03,4
31944,5.02,93.00,467.23,4
31956,5.01,98.20,492.18,4
31969,5.02,95.20,477.90,4
31981,5.02,95.50,479.41,4
31993,5.02,95.90,481.03,4
32006,5.02,96.60,484.55,4
32018,5.02,95.90,481.42,4
32030,5.02,95.80,480.53,4
32043,5.02,96.00,481.92,4
32055,5.02,96.40,483.93,4
32067,5.02,96.10,482.04,4
32080,5.02,96.90,486.44,4
32092,5.02,96.20,482.92,4
32104,5.02,96.10,482.42,4
32117,5.02,95.70,480.03,4
32129,5.02,96.50,484.04,4
32141,5.02,96.10,482.04,4
32154,5.02,95.80,480.92,4
32166,5.02,96.30,483.43,4
32178,5.02,93.00,467.23,4
32191,5.02,95.80,480.53,4
32203,5.02,95.40,478.91,4
32215,5.02,95.60,479.91,4
32228,5.02,95.70,480.41,4
32240,5.02,95.70,480.03,4
32252,5.02,99.00,497.38,4
32265,5.02,95.70,480.41,4
32277,5.02,96.10,482.04,4
32289,5.02,97.00,486.94,4
32302,5.02,95.60,479.91,4
32314,5.02,96.60,484.55,4
32326,5.02,96.70,485.05,4
32339,5.02,96.20,482.92,4
32351,5.02,95.50,479.41,4
32363,5.02,96.20,482.54,4
32376,5.02,96.20,482.54,4
32388,5.02,95.70,480.41,4
32400,5.02,96.40,483.54,4
32413,5.02,95.90,481.03,4
32425,5.02,95.80,480.92,4
32437,5.02,95.70,480.41,4
32450,5.02,95.30,478.41,4
32462,5.02,95.70,480.41,4
32474,5.02,97.40,488.95,4
32487,5.02,95.50,479.41,4
32499,5.02,95.60,479.91,4
32511,5.02,96.10,482.42,4
32524,5.02,95.80,480.92,4
32536,5.02,96.50,484.43,4
32548,5.02,95.80,480.92,4
32561,5.02,96.00,482.30,4
32573,5.02,96.10,482.04,4
32585,5.02,97.30,488.45,4
32598,5.02,96.10,482.04,4
32610,5.02,96.20,482.54,4
32622,5.02,96.40,483.54,4
32635,5.02,97.90,491.07,4
32647,5.02,95.60,479.91,4
32659,5.02,96.90,486.05,4
32672,5.02,95.80,480.92,4
32684,5.02,95.80,480.53,4
32696,5.02,95.80,480.92,4
32709,5.02,97.20,487.94,4
32721,5.02,96.00,481.54,4
32733,5.02,95.40,478.91,4
32746,5.02,95.90,481.42,4
32758,5.02,96.00,481.92,4
32770,5.02,95.10,477.40,4
32783,5.02,96.60,484.55,4
32795,5.02,96.30,483.04,4
32807,5.02,95.90,481.42,4
32820,5.02,95.50,479.41,4
32832,5.02,95.50,479.41,4
32845,5.02,96.70,485.43,4
32858,5.02,96.30,483.43,4
32870,5.02,95.50,479.41,4
32882,5.02,96.20,482.92,4
32895,5.02,96.10,482.42,4
32907,5.02,95.70,480.41,4
32919,5.02,95.80,480.92,4
32932,5.02,95.70,480.41,4
32944,5.02,95.80,480.92,4
32956,5.02,96.10,482.42,4
32969,5.02,96.80,485.94,4
32981,5.02,95.30,478.02,4
32993,5.02,96.10,482.04,4
33006,5.02,95.90,481.42,4
33018,5.02,96.30,483.43,4
33030,5.02,96.70,485.43,4
33043,5.02,96.70,485.43,4
33055,5.02,95.70,480.41,4
33067,5.02,95.80,480.53,4
33080,5.02,96.00,481.92,4
33092,5.02,95.90,481.42,4
33104,5.02,95.90,481.42,4
33117,5.02,95.50,479.03,4
33129,5.02,96.10,482.42,4
33141,5.02,95.80,480.92,4
33154,5.02,95.60,479.91,4
33166,5.02,95.50,479.41,4
33178,5.02,95.80,480.53,4
33191,5.02,96.60,484.93,4
33203,5.02,95.90,481.42,4
33215,5.02,95.30,478.41,4
33228,5.02,95.80,480.53,4
33240,5.02,95.90,481.42,4
33252,5.02,95.40,478.91,4
33265,5.02,95.60,479.91,4
33277,5.02,96.40,483.93,4
33289,5.02,95.40,478.91,4
33302,5.02,96.80,485.94,4
33314,5.02,96.80,485.55,4
33326,5.02,96.10,482.04,4
33339,5.02,95.60,479.91,4
33351,5.02,97.20,487.56,4
33363,5.02,96.00,481.92,4
33376,5.02,95.90,481.42,4
33388,5.02,96.00,481.54,4
33400,5.02,95.40,478.91,4
33413,5.02,96.40,483.93,4
33425,4.56,416.50,1899.24,6
33437,5.05,83.50,421.84,6
33450,5.04,92.60,466.70,6
33462,5.04,96.00,483.84,5
33474,5.03,95.70,481.56,5
33487,5.04,95.30,480.31,5
33499,5.04,96.50,486.36,5
33511,5.04,96.30,484.97,5
33524,5.04,95.50,480.94,5
33536,5.04,95.10,479.30,5
33548,5.04,95.30,479.93,5
33561,5.04,96.50,486.36,5
33573,5.04,95.70,481.95,5
33585,5.04,95.90,482.95,5
33598,5.04,95.70,481.95,5
33610,5.04,96.20,484.46,5
33622,5.04,97.00,488.49,5
33635,5.04,95.60,481.44,5
33647,5.04,95.60,481.82,5
33659,5.04,96.30,484.97,5
33672,5.04,95.60,481.44,5
33684,5.04,96.40,485.47,5
33696,5.03,96.60,486.09,5
33709,5.04,95.70,482.33,5
33721,5.04,95.70,482.33,5
33733,5.04,95.70,481.95,5
33746,5.04,96.30,485.35,5
33758,5.03,96.10,483.58,5
33770,5.04,97.30,490.00,5
33783,5.04,95.50,480.94,5
33795,5.04,95.30,480.31,5
33807,5.04,96.20,484.46,5
33820,5.04,95.20,479.43,5
33832,5.04,95.80,482.83,5
33844,5.04,95.60,481.82,5
33857,5.04,95.50,480.94,5
33869,5.04,95.80,482.45,5
33881,5.04,95.30,479.93,5
33894,5.04,96.10,484.34,5
33906,5.04,95.60,481.82,5
33918,5.04,95.30,479.93,5
33931,5.04,95.60,481.82,5
33943,5.04,96.00,483.46,5
33955,5.04,95.90,482.95,5
33968,5.04,95.20,479.81,5
33980,5.04,95.90,482.95,5
33992,5.04,97.00,488.49,5
34005,5.04,95.60,481.82,5
34017,5.04,95.40,480.43,5
34029,5.04,96.10,483.96,5
34042,5.04,95.70,481.95,5
34054,5.04,96.20,484.85,5
34066,5.04,95.50,481.32,5
34079,5.04,95.80,482.45,5
34091,5.04,96.00,483.46,5
34103,5.04,95.60,481.82,5
34116,5.04,95.80,482.45,5
34128,5.04,96.10,483.96,5
34140,5.04,95.50,480.94,5
34153,5.04,95.60,481.82,5
34165,5.04,95.70,481.95,5
34177,5.04,95.70,482.33,5
34190,5.04,95.60,481.44,5
34202,5.04,95.50,480.94,5
34214,5.03,95.40,480.05,5
34227,5.04,95.60,481.82,5
34239,5.04,96.10,484.34,5
34251,5.04,95.30,479.93,5
34264,5.04,95.60,481.82,5
34276,5.04,96.10,483.96,5
34288,5.04,95.70,482.33,5
34301,5.04,95.80,482.45,5
34313,5.04,96.20,484.85,5
34325,5.04,96.90,487.99,5
34338,5.04,95.70,482.33,5
34350,5.04,95.70,482.33,5
34362,5.04,95.90,482.95,5
34375,5.04,95.80,482.45,5
34387,5.04,95.60,481.44,5
34399,5.04,95.60,481.44,5
34412,5.04,96.00,483.84,5
34424,5.04,95.80,482.45,5
34436,5.04,95.90,483.34,5
34449,5.04,96.30,484.97,5
34461,5.04,95.70,481.95,5
34473,5.04,95.70,482.33,5
34486,5.04,96.10,484.34,5
34498,5.04,95.20,479.81,5
34510,5.04,95.60,481.44,5
34523,5.03,97.00,488.10,5
34535,5.04,95.20,479.43,5
34547,5.04,95.60,481.82,5
34560,5.04,95.90,483.34,5
34572,5.04,95.50,480.94,5
34584,5.04,96.00,483.46,5
34597,5.04,95.60,481.44,5
34609,5.04,96.50,485.97,5
34621,5.04,95.50,481.32,5
34634,5.04,96.20,484.46,5
34646,5.04,96.10,483.96,5
34658,5.04,95.60,481.82,5
34671,5.04,95.90,483.34,5
34683,5.04,95.60,481.44,5
34695,5.04,95.90,482.95,5
34708,5.04,96.80,487.48,5
34720,5.04,95.50,481.32,5
34732,5.04,95.50,481.32,5
34745,5.04,96.00,483.84,5
34757,5.04,96.40,485.47,5
34769,5.04,95.50,480.94,5
34782,5.04,95.60,481.82,5
34794,5.04,95.60,481.82,5
34806,5.04,95.50,480.94,5
34819,5.04,95.50,481.32,5
34831,5.04,96.90,487.99,5
34843,5.04,96.50,485.97,5
34856,5.04,96.00,483.46,5
34868,5.04,95.40,480.82,5
34880,5.04,96.20,484.85,5
34893,5.04,96.90,487.99,5
34905,5.04,96.00,483.84,5
34917,5.04,96.00,483.46,5
34930,5.04,96.20,484.85,5
34942,5.04,96.10,483.96,5
34954,5.04,95.20,479.43,5
34967,5.04,95.80,482.45,5
34979,5.04,95.30,479.93,5
34991,5.04,95.70,481.95,5
35004,5.04,95.30,479.93,5
35016,5.04,96.50,485.97,5
35028,5.04,95.70,482.33,5
35041,5.04,96.20,484.46,5
35053,5.04,95.60,481.44,5
35065,5.04,95.50,481.32,5
35078,5.04,95.60,481.44,5
35090,5.04,96.40,485.86,5
35102,5.04,95.10,478.92,5
35115,5.04,95.50,480.94,5
35127,5.04,95.90,482.95,5
35139,5.04,96.40,485.47,5
35152,5.04,95.70,481.95,5
35164,5.04,96.00,483.46,5
35176,5.04,95.80,482.83,5
35189,5.04,95.90,482.95,5
35201,5.04,95.50,480.94,5
35213,5.04,96.20,484.85,5
35226,5.04,96.00,483.84,5
35238,5.04,96.50,485.97,5
35250,5.04,95.30,480.31,5
35263,5.04,97.80,492.52,5
35275,5.04,96.30,484.97,5
35287,5.04,95.00,478.42,5
35300,5.04,95.50,480.94,5
35312,5.04,95.70,482.33,5
35324,5.04,96.30,485.35,5
35337,5.04,95.30,479.93,5
35349,5.04,95.60,481.44,5
35361,5.04,96.60,486.48,5
35374,5.04,95.60,481.82,5
35386,5.04,95.60,481.44,5
35398,5.04,95.70,481.95,5
35411,5.04,95.70,482.33,5
35423,5.04,96.30,485.35,5
35435,5.04,95.30,479.93,5
35448,5.04,95.70,481.95,5
35460,5.04,95.50,481.32,5
35472,5.04,96.20,484.85,5
35485,5.04,95.70,481.95,5
35497,5.04,95.90,483.34,5
35509,5.04,95.80,482.45,5
35522,5.04,96.00,483.46,5
35534,5.04,95.60,481.82,5
35546,5.04,97.60,491.51,5
35559,5.04,97.70,492.02,5
35571,5.03,97.40,490.12,5
35583,5.04,95.30,480.31,5
35596,5.04,95.30,480.31,5
35608,5.04,96.90,487.99,5
35620,5.04,95.50,480.94,5
35633,5.04,96.10,483.96,5
35645,5.04,96.00,483.46,5
35657,5.04,96.80,487.87,5
35670,5.04,96.40,485.47,5
35682,5.04,95.80,482.45,5
35694,5.04,95.70,481.95,5
35707,5.04,95.90,483.34,5
35719,5.04,95.50,481.32,5
35731,5.04,93.30,470.23,5
35744,5.04,95.50,480.94,5
35756,5.04,96.40,485.47,5
35768,5.04,95.20,479.81,5
35781,5.04,96.70,486.98,5
35793,5.04,95.90,482.95,5
35805,5.04,95.70,481.95,5
35818,5.04,95.80,482.45,5
35830,5.04,96.30,485.35,5
35842,5.04,95.60,481.44,5
35855,5.04,96.60,486.48,5
35867,5.04,95.60,481.82,5
35879,5.04,95.60,481.44,5
35892,5.04,95.80,482.45,5
35904,5.04,95.10,479.30,5
35916,5.04,96.30,484.97,5
35929,5.04,95.70,481.95,5
35941,5.04,95.10,478.92,5
35953,5.04,95.90,483.34,5
35966,5.04,98.00,493.53,5
35978,5.04,95.90,482.95,5
35990,5.04,96.00,483.46,5
36003,5.04,95.70,481.95,5
36015,5.04,95.60,481.44,5
36027,5.04,95.70,481.95,5
36040,5.04,96.70,486.98,5
36052,5.04,95.60,481.82,5
36064,5.04,96.10,483.96,5
36077,5.04,95.60,481.44,5
36089,5.04,96.60,486.48,5
36101,5.04,95.90,482.95,5
36114,5.04,96.50,486.36,5
36126,5.04,95.80,482.45,5
36138,5.04,95.70,481.95,5
36151,5.04,95.70,482.33,5
36164,5.04,95.60,481.44,5
36177,5.04,95.70,482.33,5
36189,5.04,96.90,487.99,5
36201,5.04,95.50,481.32,5
36214,5.04,95.70,482.33,5
36226,5.04,95.70,481.95,5
36238,5.04,95.30,480.31,5
36251,5.04,95.30,480.31,5
36263,5.04,96.80,487.48,5
36275,5.04,94.30,475.27,5
36287,5.04,95.40,480.43,5
36300,5.04,95.50,480.94,5
36312,5.04,96.70,486.98,5
36324,5.04,96.20,484.46,5
36337,5.04,96.10,484.34,5
36349,5.04,92.70,467.58,5
36361,5.04,96.70,487.37,5
36374,5.04,97.00,488.49,5
36386,5.04,96.40,485.47,5
36398,5.04,96.90,487.99,5
36411,5.04,95.50,480.94,5
36423,5.04,95.60,481.82,5
36435,5.04,96.20,484.46,5
36448,5.04,95.70,482.33,5
36460,5.03,98.20,494.14,5
36472,5.04,95.50,481.32,5
36485,5.04,95.60,481.44,5
36497,5.04,96.70,486.98,5
36509,5.04,96.30,484.97,5
36522,5.04,95.50,481.32,5
36534,5.04,95.40,480.43,5
36546,5.04,96.20,484.46,5
36559,5.04,95.60,481.44,5
36571,5.04,96.30,484.97,5
36583,5.04,95.60,481.44,5
36596,5.04,95.70,482.33,5
36608,5.04,95.70,481.95,5
36620,5.04,95.70,481.95,5
36633,5.04,96.50,485.97,5
36645,5.04,95.70,481.95,5
36657,5.04,96.60,486.48,5
36670,5.04,95.40,480.82,5
36682,5.04,96.20,484.46,5
36694,5.04,95.50,480.94,5
36707,5.04,95.90,483.34,5
36719,5.04,95.00,478.80,5
36731,5.04,95.40,480.82,5
36744,5.04,95.90,482.95,5
36756,5.04,97.00,488.49,5
36768,5.04,95.30,479.93,5
36781,5.04,95.60,481.44,5
36793,5.04,96.50,485.97,5
36805,5.04,95.70,481.95,5
36818,5.04,96.50,485.97,5
36830,5.04,96.20,484.85,5
36842,5.04,96.10,484.34,5
36855,5.04,95.50,481.32,5
36867,5.04,94.70,477.29,5
36879,5.04,96.90,487.99,5
36892,5.04,96.50,485.97,5
36904,5.04,95.40,480.43,5
36916,5.04,95.20,479.81,5
36929,5.04,95.60,481.44,5
36941,5.04,95.80,482.45,5
36953,5.04,95.30,480.31,5
36966,5.04,95.60,481.44,5
36978,5.04,96.00,483.84,5
36990,5.04,96.20,484.46,5
37003,5.04,95.50,480.94,5
37015,5.04,96.00,483.46,5
37027,5.04,95.90,483.34,5
37040,5.04,95.60,481.82,5
37052,5.04,95.40,480.43,5
37064,5.04,96.70,486.98,5
37077,5.04,95.80,482.45,5
37089,5.04,95.80,482.83,5
37101,5.04,95.70,481.95,5
37114,5.04,95.60,481.82,5
37126,5.04,96.50,486.36,5
37138,5.04,95.50,481.32,5
37151,5.04,95.10,479.30,5
37163,5.04,96.00,483.84,5
37175,5.04,96.00,483.46,5
37188,5.04,95.80,482.83,5
37200,5.04,96.20,484.85,5
37212,5.04,95.60,481.44,5
37225,5.04,95.40,480.82,5
37237,5.04,95.30,479.93,5
37249,5.04,95.70,481.95,5
37262,5.04,95.60,481.44,5
37274,5.04,95.90,482.95,5
37286,5.04,95.90,483.34,5
37299,5.04,95.50,481.32,5
37311,5.04,95.70,481.95,5
