battery_option_mah,max_battery_joules,mean_final_battery_pct,min_final_battery_pct,max_final_battery_pct,mean_avg_charging_mw,mean_avg_consumption_mw,mean_avg_net_power_mw,nodes_with_deep_sleep,revived_nodes,total_revivals,median_first_death_day,earliest_first_death_day,latest_first_death_day,median_first_revival_day,nodes_below_10pct_end,nodes_below_1pct_end
10,118.80000000000001,18.074031233021632,17.900319602213102,18.131230223582058,572.0355674090687,218.4352836428868,353.6002837670086,100,0,0,0.5022685185185185,0.5022685185185185,0.5024768518518519,,0,0
50,594.0,19.638451364451186,19.57742449589677,19.639421131881633,572.0355674090687,222.8336071345206,349.20196027536406,100,0,0,0.5123842592592592,0.5123842592592592,0.5125925925925926,,0,0
100,1188.0,19.816527702475447,19.799156539394588,19.822247601531544,572.0355674090687,228.3339144457881,343.70165296404707,100,0,0,0.5250347222222222,0.5250347222222222,0.5252430555555555,,0,0
150,1781.9999999999998,19.875642486265935,19.86406171087869,19.879455752303326,572.0355674090687,233.8342720805471,338.20129532927353,100,0,0,0.5376851851851852,0.5376851851851852,0.5378935185185185,,0,0
200,2376.0,19.90538287479434,19.90525932338597,19.914813959920366,572.0355674090687,239.3345793918145,332.700988017974,100,0,0,0.5503356481481482,0.5503356481481482,0.5505324074074074,,0,0
250,2970.0,19.923080710604818,19.922981869478118,19.930625578705634,572.0355674090687,244.83493702657353,327.20063038320023,100,0,0,0.5629861111111111,0.5629861111111111,0.5631828703703704,,0,0
500,5940.0,19.965796247516824,19.965746826953474,19.969568681567488,572.0355674090687,272.331692851206,299.703874558459,100,0,0,0.6262268518518519,0.6262268518518519,0.6264236111111111,,0,0
1000,11880.0,19.989558869419174,19.98742221353954,19.990789238445252,572.0355674090687,324.8010788074769,247.234488602026,100,0,0,0.7526967592592593,0.7362847222222222,0.7529050925925926,,0,0
