battery_option_mah,node_id,max_battery_joules,initial_battery_joules,wake_threshold_joules,sleep_threshold_joules,avg_charging_mw,avg_consumption_mw,avg_net_power_mw,min_battery_pct,max_battery_pct,final_battery_pct,final_battery_joules,deep_sleep_pct,active_pct,depleted_once,revival_count,revived_once,first_death_time_ms,first_death_day,first_revival_time_ms,first_revival_day
1000,0,11880.0,5940.0,2970.0,2376.0,977.4792971106293,327.31876309354277,650.1605340174548,19.990789238445252,100.0,19.990789238445252,2374.905761527296,24.731195240795824,75.26880475920417,True,0,False,65033000.0,0.7526967592592593,,
1000,1,11880.0,5940.0,2970.0,2376.0,278.91104222155263,320.1828919809277,-41.271849758803306,19.98742221353954,94.80684846331526,19.98742221353954,2374.505758968497,26.37237994930614,73.62762005069386,True,0,False,63615000.0,0.7362847222222222,,
1000,2,11880.0,5940.0,2970.0,2376.0,751.066486346244,327.31876309354277,423.74772325316485,19.990789238445252,100.0,19.990789238445252,2374.905761527296,24.731195240795824,75.26880475920417,True,0,False,65033000.0,0.7526967592592593,,
1000,3,11880.0,5940.0,2970.0,2376.0,936.8871591224218,327.31876309354277,609.5683960292868,19.990789238445252,100.0,19.990789238445252,2374.905761527296,24.731195240795824,75.26880475920417,True,0,False,65033000.0,0.7526967592592593,,
1000,4,11880.0,5940.0,2970.0,2376.0,986.3765360173647,327.31876309354277,659.0577729242123,19.990789238445252,100.0,19.990789238445252,2374.905761527296,24.731195240795824,75.26880475920417,True,0,False,65033000.0,0.7526967592592593,,
1000,5,11880.0,5940.0,2970.0,2376.0,696.0894136304811,327.31876309354277,368.7706505364684,19.990789238445252,100.0,19.990789238445252,2374.905761527296,24.731195240795824,75.26880475920417,True,0,False,65033000.0,0.7526967592592593,,
1000,6,11880.0,5940.0,2970.0,2376.0,485.0148117908935,327.31876309354277,157.69604869718728,19.990789238445252,100.0,19.990789238445252,2374.905761527296,24.731195240795824,75.26880475920417,True,0,False,65033000.0,0.7526967592592593,,
1000,7,11880.0,5940.0,2970.0,2376.0,278.91104222155263,320.1828919809277,-41.271849758803306,19.98742221353954,94.80684846331526,19.98742221353954,2374.505758968497,26.37237994930614,73.62762005069386,True,0,False,63615000.0,0.7362847222222222,,
1000,8,11880.0,5940.0,2970.0,2376.0,892.159440188745,327.31876309354277,564.8406770956366,19.990789238445252,100.0,19.990789238445252,2374.905761527296,24.731195240795824,75.26880475920417,True,0,False,65033000.0,0.7526967592592593,,
1000,9,11880.0,5940.0,2970.0,2376.0,937.9566831816608,327.31876309354277,610.6379200885052,19.990789238445252,100.0,19.990789238445252,2374.905761527296,24.731195240795824,75.26880475920417,True,0,False,65033000.0,0.7526967592592593,,
1000,10,11880.0,5940.0,2970.0,2376.0,781.5287120879896,327.31876309354277,454.20994899494787,19.990789238445252,100.0,19.990789238445252,2374.905761527296,24.731195240795824,75.26880475920417,True,0,False,65033000.0,0.7526967592592593,,
1000,11,11880.0,5940.0,2970.0,2376.0,899.263124346228,327.31876309354277,571.9443612530288,19.990789238445252,100.0,19.990789238445252,2374.905761527296,24.731195240795824,75.26880475920417,True,0,False,65033000.0,0.7526967592592593,,
1000,12,11880.0,5940.0,2970.0,2376.0,877.3851529077835,327.31876309354277,550.0663898146895,19.990789238445252,100.0,19.990789238445252,2374.905761527296,24.731195240795824,75.26880475920417,True,0,False,65033000.0,0.7526967592592593,,
1000,13,11880.0,5940.0,2970.0,2376.0,278.91104222155263,320.1828919809277,-41.271849758803306,19.98742221353954,94.80684846331526,19.98742221353954,2374.505758968497,26.37237994930614,73.62762005069386,True,0,False,63615000.0,0.7362847222222222,,
1000,14,11880.0,5940.0,2970.0,2376.0,278.91104222155263,320.1828919809277,-41.271849758803306,19.98742221353954,94.80684846331526,19.98742221353954,2374.505758968497,26.37237994930614,73.62762005069386,True,0,False,63615000.0,0.7362847222222222,,
1000,15,11880.0,5940.0,2970.0,2376.0,382.48719433977965,327.31876309354277,55.16843124702866,19.990789238445252,100.0,19.990789238445252,2374.905761527296,24.731195240795824,75.26880475920417,True,0,False,65033000.0,0.7526967592592593,,
1000,16,11880.0,5940.0,2970.0,2376.0,278.91104222155263,320.1828919809277,-41.271849758803306,19.98742221353954,94.80684846331526,19.98742221353954,2374.505758968497,26.37237994930614,73.62762005069386,True,0,False,63615000.0,0.7362847222222222,,
1000,17,11880.0,5940.0,2970.0,2376.0,805.1712377214385,327.31876309354277,477.85247462844967,19.990789238445252,100.0,19.990789238445252,2374.905761527296,24.731195240795824,75.26880475920417,True,0,False,65033000.0,0.7526967592592593,,
